,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,12794.00000,7571.00000,5223.00000,3544.00000,159.00000,3642.00000,1581.00000,-63.00000,1518.00000,385.00000,1133.00000,1144.00000,6.00000,1149.00000,1845.00000,1581.00000,277.10000,278.00000,4.15000,4.13000
2021-12-31,13089.00000,7767.00000,5322.00000,3568.00000,,3848.00000,1474.00000,-75.00000,1399.00000,331.00000,1068.00000,1091.00000,1.00000,1091.00000,1758.00000,1474.00000,296.80000,297.70000,3.68000,3.66000
2020-12-31,11629.00000,7036.00000,4593.00000,3266.00000,-3.00000,3607.00000,986.00000,-101.00000,885.00000,250.00000,635.00000,640.00000,,638.00000,1285.00000,986.00000,304.60000,305.00000,2.10000,2.09000
2019-12-31,12506.11000,7654.31500,4851.79400,3580.30000,-47.10200,3955.14500,896.64450,-105.62100,791.02200,215.33000,575.69200,543.41500,1.61900,541.26000,1211.05100,896.64450,310.15500,310.96900,1.75000,1.74000
2018-12-31,11876.67000,7301.81700,4574.85700,3352.73100,-33.24400,3692.61300,882.24120,-138.81000,743.43100,191.39500,552.03600,487.56500,-4.39700,480.11800,1176.31800,882.24120,314.42800,315.84900,1.53000,1.52000
2017-12-31,9736.90900,5937.28600,3799.62300,2715.40700,,2954.62500,844.99800,-78.37100,766.62700,235.56000,531.06700,536.97400,-6.74600,533.74400,1075.20100,844.99800,308.60700,310.64900,1.73000,1.72000
2016-12-31,8584.03100,5232.32800,3351.70300,2359.11000,,2588.30500,763.39790,-86.11700,677.28100,220.56600,456.71500,456.12300,7.85200,463.97500,969.48390,763.39790,306.89700,309.78400,1.51000,1.50000
2015-12-31,7192.63300,4359.10400,2833.52900,1987.27100,,2128.90200,704.62650,-55.59700,649.03000,219.70300,429.32700,423.22300,,423.22300,832.81850,704.62650,304.72200,307.49600,1.39000,1.38000
2014-12-31,6740.06400,4088.15100,2651.91300,1866.52000,,2002.04500,649.86770,-61.98000,587.88800,204.26400,383.62400,381.51900,,381.51900,775.30470,649.86770,302.34300,306.04500,1.26000,1.25000
2013-12-31,5062.52800,2987.12600,2075.40200,1454.08000,,1545.22200,530.18020,-54.35300,475.82700,164.20400,311.62300,311.62300,,311.62300,616.64320,530.18020,299.57400,304.13100,1.04000,1.02000
2012-12-31,4122.93000,2398.79000,1724.14000,1219.34300,,1286.18700,437.95310,-28.78600,409.16700,147.94200,261.22500,261.22500,,261.22500,508.11810,437.95310,295.81000,300.69300,0.88000,0.87000
2011-12-31,3269.86200,1877.86900,1391.99300,972.99100,,1030.51000,361.48290,-25.71200,335.77100,125.50700,210.26400,210.26400,,210.26400,415.98790,361.48290,292.25200,296.75000,0.72000,0.71000
2010-12-31,2469.88100,1376.40100,1093.48000,756.93900,,795.60300,297.87720,-27.75200,270.12500,103.00700,167.11800,167.11800,1.95300,169.07100,339.30520,297.87720,286.54200,291.71400,0.59000,0.58000
2009-12-31,2047.94200,1120.12900,927.81300,659.69800,,696.36500,231.44800,-26.13100,205.31700,78.18000,127.13700,127.13700,0.38400,127.52100,271.96700,231.44800,281.08200,287.98000,0.45500,0.44500
