,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,20752.00000,13865.00000,6887.00000,665.00000,3227.00000,,3892.00000,2995.00000,-84.00000,2911.00000,445.00000,2466.00000,2466.00000,2462.00000,3949.00000,2995.00000,398.70000,400.80000,6.17000,6.14000
2021-12-31,19628.00000,13293.00000,6335.00000,616.00000,3256.00000,,3872.00000,2463.00000,433.00000,2896.00000,750.00000,2146.00000,2146.00000,2144.00000,3385.00000,2463.00000,398.70000,401.60000,5.38000,5.34000
2020-12-31,17858.00000,12408.00000,5450.00000,551.00000,3075.00000,,3626.00000,1824.00000,-78.00000,1746.00000,331.00000,1415.00000,1415.00000,1410.00000,2635.00000,1824.00000,402.20000,404.00000,3.51000,3.49000
2019-12-31,21390.00000,14338.00000,7052.00000,606.00000,3583.00000,,4189.00000,2863.00000,-272.00000,2591.00000,378.00000,2213.00000,2213.00000,2211.00000,3747.00000,2863.00000,419.00000,420.80000,5.28000,5.25000
2018-12-31,21609.00000,14511.00000,7098.00000,584.00000,3548.00000,-275.00000,4407.00000,2691.00000,-267.00000,2424.00000,278.00000,2146.00000,2146.00000,2145.00000,3594.00000,2691.00000,434.30000,436.90000,4.93000,4.91000
2017-12-31,20404.00000,13756.00000,6648.00000,584.00000,3526.00000,0.00000,4110.00000,2538.00000,830.00000,3368.00000,382.00000,2986.00000,2986.00000,2985.00000,3452.00000,2538.00000,444.50000,447.00000,6.71000,6.68000
2016-12-31,19747.00000,13396.00000,6351.00000,587.00000,3464.00000,0.00000,4051.00000,2300.00000,-182.00000,2118.00000,199.00000,1919.00000,1919.00000,1916.00000,3229.00000,2300.00000,455.00000,456.50000,4.21000,4.20000
2015-12-31,20855.00000,14304.00000,6551.00000,625.00000,3596.00000,,4221.00000,2330.00000,-197.00000,2133.00000,159.00000,1974.00000,1974.00000,1972.00000,3255.00000,2330.00000,465.50000,467.10000,4.23000,4.22000
2014-12-31,22552.00000,15646.00000,6906.00000,647.00000,3810.00000,-644.00000,5101.00000,1805.00000,-44.00000,1761.00000,-42.00000,1803.00000,1803.00000,1793.00000,2788.00000,1805.00000,474.10000,476.80000,3.78000,3.76000
2013-12-31,22046.00000,15369.00000,6677.00000,644.00000,3886.00000,0.00000,4530.00000,2147.00000,-263.00000,1884.00000,11.00000,1873.00000,1873.00000,1861.00000,3144.00000,2147.00000,473.50000,476.70000,3.93000,3.90000
2012-12-31,16311.00000,11448.00000,4863.00000,439.00000,2894.00000,0.00000,3333.00000,1530.00000,-279.00000,1251.00000,31.00000,1220.00000,1220.00000,1217.00000,2128.00000,1530.00000,347.80000,350.90000,3.54000,3.46000
2011-12-31,16049.00000,11261.00000,4788.00000,417.00000,2738.00000,,3155.00000,1633.00000,-80.00000,1553.00000,201.00000,1352.00000,1352.00000,1350.00000,2189.00000,1633.00000,338.30000,342.80000,3.98000,3.93000
2010-12-31,13715.00000,9633.00000,4082.00000,425.00000,2486.00000,,2911.00000,1171.00000,-135.00000,1036.00000,99.00000,937.00000,937.00000,929.00000,1722.00000,1171.00000,335.50000,339.50000,2.76000,2.73000
2009-12-31,11873.00000,8782.00000,3091.00000,395.00000,2252.00000,,2647.00000,444.00000,-141.00000,303.00000,-82.00000,385.00000,385.00000,383.00000,1017.00000,444.00000,332.70000,335.80000,1.16000,1.14000
