,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,14410.00000,9382.00000,5028.00000,2071.00000,,3229.00000,1799.00000,-436.00000,1363.00000,260.00000,1103.00000,1091.00000,1091.00000,2944.00000,1799.00000,187.60000,190.60000,5.82000,5.72000
2021-12-31,13874.00000,9233.00000,4641.00000,1964.00000,,3248.00000,1393.00000,-265.00000,1128.00000,163.00000,965.00000,971.00000,966.00000,2674.00000,1393.00000,191.40000,195.00000,5.05000,4.95000
2020-12-31,11359.00000,7500.00000,3859.00000,1789.00000,,3128.00000,731.00000,-358.00000,373.00000,72.00000,301.00000,308.00000,279.00000,2036.00000,731.00000,191.30000,195.00000,1.46000,1.43000
2019-12-31,11088.00000,7300.00000,3788.00000,1734.00000,,3011.00000,777.00000,-425.00000,352.00000,116.00000,236.00000,227.00000,191.00000,1992.00000,777.00000,195.10000,199.60000,0.98000,0.96000
2018-12-31,10412.00000,6746.00000,3666.00000,1716.00000,,2925.00000,741.00000,-413.00000,328.00000,59.00000,269.00000,284.00000,259.00000,1893.00000,741.00000,203.70000,208.20000,1.27000,1.24000
2017-12-31,9702.00000,6301.00000,3401.00000,1622.00000,-40.00000,2736.00000,665.00000,-371.00000,294.00000,-992.00000,1286.00000,1296.00000,1277.00000,1728.00000,665.00000,217.80000,222.60000,5.86000,5.74000
2016-12-31,6815.00000,4748.00000,2067.00000,1016.00000,-28.00000,1491.00000,576.00000,-160.00000,416.00000,325.00000,91.00000,87.00000,72.00000,926.00000,576.00000,149.10000,152.00000,0.48000,0.47000
2015-12-31,5737.00000,4116.00000,1621.00000,815.00000,-2.00000,975.00000,646.00000,-107.00000,539.00000,159.00000,380.00000,388.00000,387.00000,793.00000,646.00000,123.00000,125.60000,3.15000,3.08000
2014-12-31,5460.00000,3959.00000,1501.00000,781.00000,0.00000,911.00000,590.00000,-89.00000,501.00000,149.00000,352.00000,357.00000,357.00000,718.00000,590.00000,128.00000,131.10000,2.78000,2.72000
2013-12-31,5099.54500,3762.63100,1336.91400,860.51000,0.00000,874.58100,462.33300,-139.21700,323.11600,95.96500,227.15100,226.02700,226.59100,591.66200,462.33300,124.14700,127.86200,1.83000,1.77000
2012-12-31,4865.51300,3632.58200,1232.93100,817.75500,,836.49600,396.43510,-129.00700,267.42800,93.36400,174.06400,176.63100,177.54600,503.96010,396.43510,115.71000,117.79600,1.53000,1.51000
2011-12-31,4327.74800,3185.78700,1141.96100,762.29900,-12.29500,796.71000,345.25120,-160.57600,184.67500,15.10500,169.57000,240.32700,241.77200,467.27120,345.25120,116.23200,117.93600,2.08000,2.05000
2010-12-31,3924.02000,2804.83700,1119.18300,698.40600,-2.84400,724.17800,395.00510,-153.27800,241.72700,77.58200,164.14500,165.25500,160.59600,497.78810,395.00510,116.41800,118.00000,1.38000,1.36000
