,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,12172.90000,1560.40000,10612.50000,3592.50000,2115.90000,89.90000,5873.60000,4738.90000,119.90000,4858.80000,520.40000,4338.40000,4338.40000,4338.40000,5080.30000,4738.90000,107.10000,113.50000,40.51000,38.22000
2021-12-31,16071.70000,2437.50000,13634.20000,2860.10000,1824.90000,45.60000,4687.40000,8946.80100,379.00000,9325.80000,1250.50000,8075.30000,8075.30000,8075.30000,9233.00100,8946.80100,105.70000,112.20000,76.40000,71.97000
2020-12-31,8497.10000,1119.90000,7377.20000,2647.00000,1346.00000,280.40000,3800.60000,3576.60000,233.80000,3810.40000,297.20000,3513.20000,3513.20000,3513.20000,3812.50000,3576.60000,107.60000,115.10000,32.65000,30.52000
2019-12-31,6557.60000,765.10000,5792.50000,2450.00000,1341.90000,209.20000,3582.70000,2209.80000,219.30000,2429.10000,313.30000,2115.80000,2115.80000,2115.80000,2420.10000,2209.80000,109.20000,114.60000,19.38000,18.46000
2018-12-31,5145.60000,417.50000,4728.10000,1468.80000,1127.20000,402.30000,2193.70000,2534.40000,19.10000,2553.50000,109.10000,2444.40000,2444.40000,2444.40000,2682.60000,2534.40000,107.90000,114.80000,22.65000,21.29000
2017-12-31,5872.20000,397.10000,5475.10000,2075.10000,1320.40000,,3395.50000,2079.60000,-1.10000,2078.50000,880.00000,1198.50000,1198.50000,1198.50000,2225.10000,2079.60000,106.30000,115.90000,11.27000,10.34000
2016-12-31,4860.40000,299.70000,4560.70000,2052.30000,1177.70000,,3230.00000,1330.70000,-0.90000,1329.80000,434.30000,895.50010,895.50010,895.50000,1435.40000,1330.70000,104.70000,116.30000,8.55000,7.70000
2015-12-31,4103.72800,392.70900,3711.01900,1620.57700,838.52600,,2459.10300,1251.91600,-26.81900,1225.09700,589.04100,636.05600,636.05600,636.05600,1326.82500,1251.91600,103.06100,115.23000,6.17000,5.52000
2014-12-31,2819.55700,205.01800,2614.53900,1271.35300,519.26700,,1790.62000,823.91870,-62.68400,761.23500,423.10900,338.12600,338.12600,338.12600,876.60470,823.91870,100.61200,113.41300,3.36000,2.98000
2013-12-31,2104.74500,155.35500,1949.39000,859.94700,346.39300,,1206.34000,743.05000,-46.66800,696.38200,282.64400,413.73800,413.73800,413.73800,784.25400,743.05000,97.91700,111.29000,4.23000,3.72000
2012-12-31,1378.47700,84.45500,1294.02200,625.55400,210.75500,,836.30900,457.71300,-43.29200,414.42100,-335.84800,750.26900,750.26900,750.26900,494.65300,457.71300,94.68500,115.38200,7.92000,6.75000
2011-12-31,445.82400,4.21600,441.60800,529.50600,117.26100,,646.76700,-205.15900,-17.73300,-222.89200,-1.13200,-221.76000,-221.76000,-221.76000,-174.07700,-205.15900,90.61000,90.61000,-2.45000,-2.45000
2010-12-31,459.07400,2.09300,456.98100,489.25200,65.20100,,554.45300,-97.47200,-6.99600,-104.46800,,-104.46800,-104.46800,-104.46800,-77.78500,-97.47200,82.92600,82.92600,-1.26000,-1.26000
2009-12-31,379.26800,1.68600,377.58200,398.76200,52.92300,,451.68500,-74.10300,2.15100,-71.95200,-4.12200,-67.83000,-67.83000,-67.83000,-59.85600,-74.10300,79.78200,79.78200,-0.85000,-0.85000
