,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,7540.00000,690.00000,6850.00000,792.00000,-354.00000,2899.00000,3951.00000,-172.00000,3779.00000,167.00000,3612.00000,3612.00000,,3612.00000,5704.00000,3951.00000,685.00000,687.00000,5.27000,5.26000
2021-12-31,5601.00000,534.00000,5067.00000,636.00000,-1057.00000,3759.00000,1308.00000,-304.00000,1004.00000,58.00000,946.00000,946.00000,,946.00000,3374.00000,1308.00000,787.00000,788.00000,1.20000,1.20000
2020-12-31,3097.00000,555.00000,2542.00000,474.00000,-932.00000,3722.00000,-1180.00000,-285.00000,-1465.00000,-14.00000,-1451.00000,-1451.00000,,-1451.00000,1136.00000,-1180.00000,792.00000,792.00000,-1.83000,-1.83000
2019-12-31,5063.00000,712.00000,4351.00000,667.00000,-651.00000,3715.00000,636.00000,-244.00000,392.00000,-88.00000,480.00000,480.00000,,480.00000,3033.00000,636.00000,810.00000,810.00000,0.59000,0.59000
2018-12-31,5902.00000,842.00000,5060.00000,693.00000,-259.00000,3393.00000,1667.00000,-240.00000,1427.00000,331.00000,1096.00000,1096.00000,,1096.00000,4108.00000,1667.00000,846.00000,847.00000,1.30000,1.29000
2017-12-31,4409.00000,884.00000,3525.00000,554.00000,-713.00000,3639.00000,-114.00000,-340.00000,-454.00000,376.00000,-830.00000,-830.00000,-4893.00000,-5723.00000,2258.00000,-114.00000,850.00000,850.00000,-6.73000,-6.73000
2016-12-31,3236.00000,965.00000,2271.00000,522.00000,-323.00000,3001.00000,-730.00000,-434.00000,-1164.00000,923.00000,-2087.00000,-2087.00000,-53.00000,-2140.00000,1426.00000,-730.00000,819.00000,819.00000,-2.61000,-2.61000
2015-12-31,4635.00000,1479.00000,3156.00000,804.00000,-1784.00000,5309.00000,-2153.00000,-286.00000,-2439.00000,-738.00000,-1701.00000,-1701.00000,-503.00000,-2204.00000,568.00000,-2153.00000,677.00000,677.00000,-3.26000,-3.26000
2014-12-31,10846.00000,4351.00000,6495.00000,1060.00000,-975.00000,4896.00000,1599.00000,-238.00000,1361.00000,392.00000,969.00000,969.00000,2077.00000,3046.00000,4592.00000,1599.00000,680.00000,683.00000,4.48000,4.46000
2013-12-31,11325.00000,4232.00000,7093.00000,1004.00000,-918.00000,4422.00000,2671.00000,-278.00000,2393.00000,1462.00000,931.00000,931.00000,822.00000,1753.00000,5267.00000,2671.00000,705.00000,709.00000,2.49000,2.47000
2012-12-31,11966.00000,4813.00000,7153.00000,919.00000,-900.00000,3827.00000,3326.00000,-222.00000,3104.00000,2248.00000,856.00000,856.00000,726.00000,1582.00000,5334.00000,3326.00000,706.00000,710.00000,2.24000,2.23000
2011-12-31,14669.00000,5849.00000,8820.00000,856.00000,-871.00000,3990.00000,4830.00000,-386.00000,4444.00000,2726.00000,1718.00000,1718.00000,1228.00000,2946.00000,7093.00000,4830.00000,710.00000,714.00000,4.15000,4.13000
2010-12-31,11690.00000,4958.00000,6732.00000,690.00000,238.00000,2508.00000,4224.00000,-167.00000,4057.00000,2175.00000,1882.00000,1882.00000,686.00000,2568.00000,6280.00000,4224.00000,710.00000,712.00000,3.62000,3.61000
2009-12-31,8524.00000,3316.00000,5208.00000,624.00000,235.00000,2323.00000,2885.00000,-122.00000,2763.00000,2047.00000,716.00000,716.00000,747.00000,1463.00000,4819.00000,2885.00000,709.00000,711.00000,2.06000,2.06000
