,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,121427.00000,76476.00000,44951.00000,8506.00000,-8583.00000,30910.00000,14041.00000,-4757.00000,9284.00000,4359.00000,4925.00000,4925.00000,5370.00000,27862.00000,14041.00000,4406.00000,4430.00000,1.22000,1.21000
2021-12-31,116385.00000,74069.00000,42316.00000,7695.00000,,21499.00000,20817.00000,-1724.00000,19093.00000,5259.00000,13834.00000,13834.00000,14159.00000,34621.00000,20817.00000,4584.00000,4654.00000,3.09000,3.04000
2020-12-31,103564.00000,66230.00000,37334.00000,6741.00000,,19841.00000,17493.00000,-3428.00000,14065.00000,3364.00000,10701.00000,10701.00000,10534.00000,30593.00000,17493.00000,4574.00000,4624.00000,2.30000,2.28000
2019-12-31,108942.00000,67247.00000,41695.00000,7617.00000,,20570.00000,21125.00000,-4129.00000,16996.00000,3673.00000,13323.00000,13323.00000,13057.00000,34078.00000,21125.00000,4548.00000,4610.00000,2.87000,2.83000
2018-12-31,94507.00000,57786.00000,36721.00000,7036.00000,341.00000,17712.00000,19009.00000,-3767.00000,15242.00000,3380.00000,11862.00000,11862.00000,11731.00000,29685.00000,19009.00000,4584.00000,4640.00000,2.56000,2.53000
2017-12-31,85029.00000,50804.00000,34225.00000,6519.00000,442.00000,16207.00000,18018.00000,-2665.00000,15353.00000,-7569.00000,22922.00000,22922.00000,22735.00000,27706.00000,18018.00000,4708.00000,4786.00000,4.83000,4.75000
2016-12-31,80736.00000,48188.00000,32548.00000,6291.00000,,15717.00000,16831.00000,-2505.00000,14326.00000,5298.00000,9028.00000,9028.00000,8678.00000,26257.00000,16831.00000,4819.00000,4875.00000,1.80000,1.78000
2015-12-31,74510.00000,43875.00000,30635.00000,5957.00000,,14637.00000,15998.00000,-2626.00000,13372.00000,4959.00000,8413.00000,8413.00000,8163.00000,24678.00000,15998.00000,4972.00000,5035.00000,1.64000,1.62000
2014-12-31,68775.00000,40751.00000,28024.00000,5101.00000,,13120.00000,14904.00000,-2439.00000,12465.00000,3873.00000,8592.00000,8592.00000,8380.00000,22923.00000,14904.00000,5166.00000,5240.00000,1.62000,1.60000
2013-12-31,64657.00000,38245.00000,26412.00000,4978.00000,,12849.00000,13563.00000,-2448.00000,11115.00000,3980.00000,7135.00000,7135.00000,6816.00000,21434.00000,13563.00000,5250.00000,5330.00000,1.30000,1.28000
2012-12-31,62570.00000,37762.00000,24808.00000,4831.00000,,12629.00000,12179.00000,-570.00000,11609.00000,3744.00000,7865.00000,7865.00000,6203.00000,19977.00000,12179.00000,5356.00000,5434.00000,1.16000,1.14000
2011-12-31,55842.00000,33242.00000,22600.00000,4243.00000,,11879.00000,10721.00000,-2514.00000,8207.00000,3050.00000,5157.00000,5157.00000,4160.00000,25144.00000,10721.00000,5492.00000,5556.00000,0.75500,0.75000
2010-12-31,37937.00000,20932.00000,17005.00000,2409.00000,,9025.00000,7980.00000,-1876.00000,6104.00000,2436.00000,3668.00000,3668.00000,3635.00000,14783.00000,7980.00000,5616.00000,5640.00000,0.64500,0.64500
2009-12-31,35756.00000,22042.00000,13714.00000,,,6500.00000,7214.00000,-2108.00000,5106.00000,1478.00000,3628.00000,3628.00000,3638.00000,14063.00000,7214.00000,5750.00000,5770.00000,0.63500,0.63000
