,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,5781.00000,3157.00000,2624.00000,570.00000,982.00000,-372.00000,2095.00000,529.00000,15.00000,544.00000,81.00000,463.00000,463.00000,,463.00000,737.00000,529.00000,52.20800,52.55900,8.86000,8.80000
2021-12-31,5627.00000,2999.00000,2628.00000,567.00000,935.00000,,1649.00000,979.00000,-11.00000,968.00000,131.00000,837.00000,837.00000,,837.00000,1168.00000,979.00000,53.44600,53.90200,15.66000,15.52000
2020-12-31,4448.00000,2445.00000,2003.00000,453.00000,787.00000,,1352.00000,651.00000,-91.00000,560.00000,56.00000,504.00000,504.00000,,504.00000,800.00000,651.00000,53.44100,53.91300,9.43000,9.35000
2019-12-31,4485.00000,2385.00000,2100.00000,447.00000,826.00000,,1408.00000,692.00000,-94.00000,598.00000,54.00000,544.00000,544.00000,,544.00000,873.00000,692.00000,53.99100,54.59400,10.08000,9.97000
2018-12-31,4218.00000,2237.00000,1981.00000,444.00000,811.00000,,1371.00000,610.00000,-86.00000,524.00000,103.00000,421.00000,421.00000,,421.00000,800.00000,610.00000,53.59200,54.30000,7.86000,7.76000
2017-12-31,3722.00000,2012.00000,1710.00000,389.00000,749.00000,,1388.00000,322.00000,-234.00000,88.00000,71.00000,17.00000,17.00000,,17.00000,623.00000,322.00000,53.02200,53.68900,0.33000,0.32000
2016-12-31,3574.00000,1932.00000,1642.00000,376.00000,751.00000,,1562.00000,80.00000,-209.00000,-129.00000,8.00000,-137.00000,-137.00000,,-137.00000,469.00000,80.00000,51.57910,51.57910,-2.65000,-2.65000
2015-12-31,3650.00000,2006.00000,1644.00000,394.00000,777.00000,,1607.00000,37.00000,-217.00000,-180.00000,-22.00000,-158.00000,-158.00000,,-158.00000,373.00000,37.00000,50.99630,50.99630,-3.10000,-3.10000
2014-12-31,1671.00000,893.00000,778.00000,151.00000,351.00000,,689.00000,89.00000,-72.00000,17.00000,-15.00000,32.00000,32.00000,,32.00000,172.00000,89.00000,50.78900,51.38000,0.64000,0.63000
2013-12-31,1038.00000,535.00000,503.00000,91.00000,234.00000,,343.00000,160.00000,4.00000,164.00000,30.00000,134.00000,134.00000,,134.00000,192.00000,160.00000,50.69300,51.06300,2.65000,2.63000
2012-12-31,996.16800,504.52400,491.64400,87.36400,222.07300,-9.11400,327.29300,164.35110,-0.17700,164.17400,42.27700,121.89700,121.89700,1.00700,122.90400,199.64210,164.35110,51.56600,51.84300,2.38000,2.37000
2011-12-31,983.48800,496.71900,486.76900,89.92600,209.14200,0.00000,304.73300,182.03590,-2.31700,179.71900,49.37600,130.34300,130.34300,44.30000,174.64300,206.03590,182.03590,53.85400,54.19100,3.24000,3.22000
2010-12-31,894.35900,473.58400,420.77500,82.57500,185.59400,1.08200,272.56000,148.21500,1.39200,149.60700,44.99300,104.61400,104.61400,-2.83600,101.77800,179.42400,148.21500,57.14300,57.42800,1.78000,1.77000
2009-12-31,738.48200,420.89500,317.58700,66.47700,167.97500,,247.30800,70.27900,2.04000,72.31900,23.82800,48.49100,48.49100,-1.38700,47.10400,103.19200,70.27900,59.30600,59.42500,0.79000,0.79000
