,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,12479.00000,6477.00000,6002.00000,1271.00000,-798.00000,2333.00000,3669.00000,-513.00000,3156.00000,510.00000,2646.00000,2646.00000,,2589.00000,3933.00000,3669.00000,211.70000,213.20000,12.23000,12.14000
2021-12-31,12193.00000,6738.00000,5455.00000,2235.00000,-804.00000,3365.00000,2090.00000,-159.00000,1931.00000,623.00000,1308.00000,1308.00000,,1255.00000,2416.00000,2090.00000,224.70000,226.10000,5.59000,5.55000
2020-12-31,11066.00000,5905.00000,5161.00000,1232.00000,-735.00000,2380.00000,2781.00000,-315.00000,2466.00000,448.00000,2018.00000,2018.00000,,1969.00000,3194.00000,2781.00000,231.90000,233.10000,8.49000,8.45000
2019-12-31,11013.00000,6054.00000,4959.00000,1393.00000,-833.00000,2790.00000,2169.00000,-299.00000,1870.00000,297.00000,1573.00000,1573.00000,,1532.00000,2733.00000,2169.00000,238.60000,240.60000,6.42000,6.37000
2018-12-31,10770.00000,6103.00000,4667.00000,1500.00000,-854.00000,3123.00000,1544.00000,-298.00000,1246.00000,146.00000,1100.00000,1100.00000,74.00000,1134.00000,2313.00000,1544.00000,245.20000,247.00000,4.62000,4.59000
2017-12-31,9998.00000,6003.00000,3995.00000,1272.00000,-767.00000,2930.00000,1065.00000,-380.00000,685.00000,250.00000,435.00000,435.00000,828.00000,1226.00000,1956.00000,1065.00000,258.50000,260.70000,4.74000,4.70000
2016-12-31,9409.00000,5514.00000,3895.00000,1036.00000,-729.00000,2084.00000,1811.00000,-410.00000,1401.00000,148.00000,1253.00000,1253.00000,177.00000,1396.00000,2130.00000,1811.00000,268.10000,270.30000,5.21000,5.16000
2015-12-31,9480.00000,5605.00000,3875.00000,1200.00000,-751.00000,2288.00000,1587.00000,-159.00000,1428.00000,175.00000,1253.00000,1253.00000,169.00000,1385.00000,1925.00000,1587.00000,280.80000,283.80000,4.93000,4.88000
2014-12-31,12045.00000,7014.00000,5031.00000,3065.00000,,3065.00000,1966.00000,-201.00000,1765.00000,334.00000,1431.00000,1431.00000,,1397.00000,2560.00000,1966.00000,295.50000,299.60000,4.73000,4.66000
2013-12-31,11815.00000,6945.00000,4870.00000,3199.00000,,3199.00000,1671.00000,-133.00000,1538.00000,390.00000,1148.00000,1148.00000,,1113.00000,2306.00000,1671.00000,311.40000,315.40000,3.57000,3.53000
2012-12-31,11514.00000,6709.00000,4805.00000,3209.00000,,3209.00000,1596.00000,-216.00000,1380.00000,360.00000,1020.00000,1020.00000,,993.00000,2251.00000,1596.00000,328.50000,332.60000,3.02000,2.99000
2011-12-31,11287.00000,6567.00000,4720.00000,3124.00000,,3124.00000,1596.00000,-208.00000,1388.00000,378.00000,1010.00000,1010.00000,,979.00000,2178.00000,1596.00000,335.50000,340.90000,2.92000,2.87000
2010-12-31,8512.00000,5097.00000,3415.00000,2171.00000,,2171.00000,1244.00000,-185.00000,1059.00000,300.00000,759.00000,759.00000,-27.00000,706.00000,1549.00000,1244.00000,293.40000,298.10000,2.41000,2.37000
2009-12-31,7595.00000,4597.00000,2998.00000,1977.00000,,1977.00000,1021.00000,-72.00000,949.00000,268.00000,681.00000,681.00000,111.00000,747.00000,1263.00000,1021.00000,283.20000,291.10000,2.64000,2.57000
