,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3753.90000,2424.30000,1329.60000,670.90000,,670.90000,658.69970,-435.00000,223.70000,-12.00000,235.70000,235.70000,,235.70000,735.59970,658.69970,154.78600,155.77900,1.52000,1.51000
2021-12-31,3538.90000,2228.00000,1310.90000,701.40000,,701.40000,609.50000,16.10000,625.60000,138.50000,487.10000,487.10000,,487.10000,687.40000,609.50000,159.90700,161.32000,3.05000,3.02000
2020-12-31,2895.30000,1787.10000,1108.20000,660.30000,,668.00000,440.20020,3.70000,443.90000,99.00000,344.90000,344.90000,,344.90000,520.20020,440.20020,161.53100,162.60400,2.13000,2.12000
2019-12-31,2992.70000,1812.00000,1180.70000,715.60000,,715.60000,465.09990,7.00000,472.10000,102.10000,370.00000,370.00000,,370.00000,543.39980,465.09990,165.45000,166.71100,2.24000,2.22000
2018-12-31,3187.90000,1882.40000,1305.50000,753.80000,,760.50000,545.00000,12.80000,557.80000,113.60000,444.20000,444.20000,,444.20000,616.90000,545.00000,170.58900,172.19400,2.60000,2.58000
2017-12-31,2996.70000,1764.30000,1232.40000,722.80000,,722.80000,509.59990,11.20000,520.80000,224.30000,296.50000,296.50000,,296.50000,579.69980,509.59990,172.66600,174.60500,1.72000,1.70000
2016-12-31,2685.90000,1571.70000,1114.20000,662.50000,,662.50000,451.70000,10.80000,462.50000,136.00000,326.50000,326.50000,,326.50000,516.79990,451.70000,174.71300,176.82500,1.87000,1.85000
2015-12-31,2536.50000,1526.70000,1009.80000,610.70000,,610.70000,399.10010,3.40000,402.50000,119.60000,282.90000,282.90000,,282.90000,462.10010,399.10010,177.62200,179.00900,1.59000,1.58000
2014-12-31,2356.00000,1496.70000,859.30000,572.10000,,572.10000,287.20020,-0.50000,286.70000,78.90000,207.80000,207.80000,,207.80000,347.00020,287.20020,180.58700,181.97400,1.15000,1.14000
2013-12-31,2153.80000,1380.00000,773.80000,524.50000,,524.50000,249.30000,-12.90000,236.40000,66.70000,169.70000,169.70000,,169.70000,309.00010,249.30000,184.23600,185.57600,0.92000,0.91500
2012-12-31,1939.30000,1287.30000,652.00000,450.50000,3.30000,447.20000,204.80000,29.00000,233.80000,71.20000,162.60000,162.60000,-3.90000,158.70000,259.40010,204.80000,184.79000,186.21600,0.86000,0.85500
2011-12-31,1710.50000,1197.90000,512.60000,372.80000,,372.80000,139.80000,21.70000,161.50000,50.30000,111.20000,111.20000,194.50000,305.70000,186.80000,139.80000,184.47600,186.29800,1.65500,1.64000
2010-12-31,1489.30000,1043.30000,446.00000,328.70000,,328.70000,117.30000,-42.90000,74.40000,17.30000,57.10000,57.10000,54.40000,111.70000,158.10010,117.30000,182.97200,184.65200,0.61000,0.60500
2009-12-31,1375.00000,980.10000,394.90000,291.80000,,291.80000,103.10010,-11.30000,91.80000,30.90000,60.90000,60.50000,29.10000,81.30000,141.40010,103.10010,137.15600,137.90800,0.59250,0.59000
