,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4324.38500,1629.34300,2695.04200,1207.44200,-2.49400,1963.13100,731.91090,-156.25800,575.65300,74.82700,500.82600,500.82600,,483.60200,1769.30400,731.91090,113.19600,113.41600,4.27000,4.26000
2021-12-31,3803.83500,1152.55100,2651.28400,1188.70600,-6.39300,1845.97400,805.30980,-59.28000,746.03000,110.08600,635.94400,635.94400,,618.72000,1569.00800,805.30980,112.91000,113.19200,5.48000,5.47000
2020-12-31,3586.98200,993.41900,2593.56300,1183.74500,-7.28800,1805.41100,788.15190,-139.92700,648.22500,78.17300,570.05200,570.05200,,550.55900,1462.35800,788.15190,112.66600,112.94200,4.89000,4.87000
2019-12-31,3471.20900,1042.23700,2428.97200,1160.19500,-5.88800,1757.01200,671.96000,-129.92000,542.04000,-15.77300,557.81300,557.81300,,538.32000,1385.60800,671.96000,112.44300,112.75800,4.79000,4.77000
2018-12-31,3691.24700,1076.11600,2615.13100,1249.59300,-9.49700,1841.44400,773.68700,-109.24500,664.44200,133.90200,530.54000,530.54000,,511.04700,1541.39200,773.68700,112.12900,112.55000,4.56000,4.54000
2017-12-31,3565.29600,981.30100,2583.99500,1133.45400,-6.66000,1674.23200,909.76320,-143.54200,766.22100,258.27200,507.94900,507.94900,,488.45600,1505.62500,909.76320,111.83900,112.36700,4.37000,4.35000
2016-12-31,3498.68200,1075.51000,2423.17200,1098.19100,-3.54100,1587.56100,835.61080,-137.67300,697.93800,236.41100,461.52700,461.52700,,442.03400,1438.77400,835.61080,111.40900,112.04600,3.97000,3.95000
2015-12-31,3495.44300,1101.29800,2394.14500,1040.18900,-4.93200,1539.54300,854.60210,-160.69200,693.91000,237.72000,456.19000,456.19000,,437.25700,1427.88300,854.60210,111.02600,111.55200,3.94000,3.92000
2014-12-31,3491.63200,1179.82900,2311.80300,1080.32000,-2.88300,1500.56100,811.24220,-166.84100,644.40100,220.70500,423.69600,423.69600,,397.59500,1348.48600,811.24220,110.62600,111.17800,3.59000,3.58000
2013-12-31,3454.62800,1095.70900,2358.91900,1088.89400,-7.99400,1512.59600,846.32300,-175.76600,670.55700,230.59100,439.96600,439.96600,,406.07400,1369.83500,846.32300,109.98400,110.80600,3.69000,3.66000
2012-12-31,3301.80400,994.79000,2307.01400,1044.09200,-6.83100,1455.25900,851.75490,-195.44500,656.31000,237.31700,418.99300,418.99300,-5.82900,381.54200,1216.30100,851.75490,109.51000,110.52700,3.48000,3.45000
2011-12-31,3241.37900,1009.46400,2231.91500,1051.69400,-6.65900,1485.40700,746.50810,-207.27000,539.23800,183.60400,355.63400,355.63400,11.30600,339.47300,1085.13500,746.50810,109.05300,109.86400,3.11000,3.09000
2010-12-31,3189.19900,1046.81500,2142.38400,1005.51300,-7.50900,1427.50100,714.88280,-209.16300,505.72000,160.86900,344.85100,344.85100,25.35800,350.05300,1065.20900,714.88280,106.57300,107.13800,3.28000,3.27000
2009-12-31,3153.65600,1178.62000,1975.03600,945.57000,-5.98400,1358.90800,616.12820,-221.52900,394.59900,138.55100,256.04800,256.04800,-183.28400,68.33000,1214.01000,616.12820,101.16100,101.26400,0.68000,0.67000
