,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4584.00000,1612.00000,2972.00000,1321.00000,1297.00000,,7151.00000,-4179.00000,-157.00000,-4336.00000,68.00000,-4404.00000,-4404.00000,-4404.00000,-3785.00000,-4179.00000,157.00000,157.00000,-28.00000,-28.00000
2021-12-31,4526.00000,1372.00000,3154.00000,1185.00000,2092.00000,,3277.00000,-123.00000,1007.00000,884.00000,122.00000,762.00000,762.00000,762.00000,160.00000,-123.00000,150.00000,151.00000,5.07000,5.04000
2020-12-31,3239.00000,1036.00000,2203.00000,682.00000,941.00000,,1623.00000,580.00000,276.00000,856.00000,200.00000,656.00000,656.00000,656.00000,807.00000,580.00000,147.00000,148.00000,4.48000,4.45000
2019-12-31,3543.00000,1076.00000,2467.00000,647.00000,835.00000,,1482.00000,985.00000,133.00000,1118.00000,128.00000,990.00000,990.00000,1002.00000,1219.00000,985.00000,147.00000,149.00000,6.81000,6.74000
2018-12-31,3333.00000,1033.00000,2300.00000,623.00000,794.00000,,1417.00000,883.00000,11.00000,894.00000,112.00000,782.00000,782.00000,826.00000,1103.00000,883.00000,147.00000,149.00000,5.63000,5.56000
2017-12-31,2752.00000,926.00000,1826.00000,546.00000,674.00000,,1220.00000,606.00000,437.00000,1043.00000,365.00000,678.00000,678.00000,726.00000,792.00000,606.00000,146.00000,148.00000,4.96000,4.92000
2016-12-31,2398.00000,732.00000,1666.00000,504.00000,584.00000,,1079.00000,587.00000,-26.00000,561.00000,133.00000,428.00000,428.00000,463.00000,758.00000,587.00000,147.00000,148.00000,3.09000,3.07000
2015-12-31,2220.00000,671.00000,1549.00000,401.00000,516.00000,,936.00000,613.00000,-30.00000,583.00000,125.00000,458.00000,458.00000,462.00000,779.00000,613.00000,145.00000,149.00000,3.19000,3.10000
2014-12-31,1861.35800,563.64800,1297.71000,388.05500,466.28300,-2.99900,782.99900,514.71110,-65.95300,448.75800,95.40700,353.35100,353.35100,353.35100,665.35410,514.71110,135.55300,148.97700,2.61000,2.37000
2013-12-31,1421.17800,509.29100,911.88700,276.74300,381.04000,-4.62800,777.78000,134.10680,25.20700,159.31400,34.00600,125.30800,125.30800,125.30800,268.26880,134.10680,125.07600,139.93600,1.00000,0.90000
2012-12-31,1148.51600,374.98800,773.52800,231.02500,285.99100,-52.23800,572.77600,200.75200,21.85600,222.60800,71.35400,151.25400,151.25400,151.25400,301.07500,200.75200,122.99900,133.69300,1.23000,1.13000
2011-12-31,1055.53500,346.43700,709.09800,196.91300,261.84300,-42.74500,509.63700,199.46110,-66.41600,133.04500,46.41700,86.62800,86.62800,86.62800,300.82600,199.46110,123.39900,138.93700,0.70000,0.62000
2010-12-31,902.74100,301.20100,601.54000,177.94700,220.45400,8.51500,389.88600,211.65410,-26.27500,185.37900,60.48800,124.89100,124.89100,124.89100,275.07010,211.65410,123.58100,143.43300,1.01000,0.87000
2009-12-31,666.32400,212.44900,453.87500,140.61600,176.33700,-11.32500,328.27800,125.59700,-11.47200,114.12500,41.84400,72.28100,72.28100,72.28100,177.06700,125.59700,123.15400,137.09600,0.59000,0.53000
