,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,8596.00000,4165.00000,4431.00000,2081.00000,,3207.00000,1224.00000,-322.00000,902.00000,93.00000,809.00000,809.00000,4.00000,827.00000,2350.00000,1224.00000,289.50000,290.00000,2.85000,2.85000
2021-12-31,7329.00000,3070.00000,4259.00000,1999.00000,,3113.00000,1146.00000,-323.00000,823.00000,95.00000,728.00000,728.00000,602.00000,1348.00000,2260.00000,1146.00000,289.00000,289.50000,4.66000,4.66000
2020-12-31,6418.00000,2508.00000,3910.00000,1637.00000,,2680.00000,1230.00000,-421.00000,809.00000,115.00000,694.00000,694.00000,58.00000,755.00000,2273.00000,1230.00000,285.00000,286.30000,2.65000,2.64000
2019-12-31,6624.00000,2833.00000,3791.00000,1687.00000,,2676.00000,1115.00000,-351.00000,764.00000,131.00000,633.00000,633.00000,49.00000,680.00000,2104.00000,1115.00000,283.00000,284.30000,2.40000,2.39000
2018-12-31,6873.00000,3058.00000,3815.00000,1720.00000,,2653.00000,1162.00000,-388.00000,774.00000,115.00000,659.00000,659.00000,,657.00000,2095.00000,1162.00000,282.20000,282.90000,2.33000,2.32000
2017-12-31,6583.00000,2844.00000,3739.00000,1520.00000,,2401.00000,1338.00000,-452.00000,886.00000,424.00000,462.00000,462.00000,,460.00000,2219.00000,1338.00000,280.00000,280.80000,1.64000,1.64000
2016-12-31,6399.00000,2803.00000,3596.00000,1529.00000,,2340.00000,1256.00000,-430.00000,826.00000,273.00000,553.00000,553.00000,,551.00000,2067.00000,1256.00000,277.90000,278.90000,1.99000,1.98000
2015-12-31,6456.00000,3043.00000,3413.00000,1485.00000,,2235.00000,1178.00000,-382.00000,796.00000,271.00000,525.00000,525.00000,,523.00000,1928.00000,1178.00000,275.60000,276.50000,1.90000,1.89000
2014-12-31,7179.00000,3858.00000,3321.00000,1484.00000,,2169.00000,1152.00000,-423.00000,729.00000,250.00000,479.00000,479.00000,,477.00000,1837.00000,1152.00000,270.60000,274.60000,1.76000,1.74000
2013-12-31,6566.00000,3326.00000,3240.00000,1470.00000,,2098.00000,1142.00000,-386.00000,756.00000,302.00000,454.00000,454.00000,,452.00000,1770.00000,1142.00000,264.50000,271.90000,1.71000,1.66000
2012-12-31,6253.00000,3199.00000,3054.00000,1453.00000,,2051.00000,1003.00000,-381.00000,622.00000,245.00000,377.00000,377.00000,7.00000,382.00000,1601.00000,1003.00000,260.70000,268.60000,1.46000,1.42000
2011-12-31,6503.00000,3512.00000,2991.00000,1442.00000,,1988.00000,1003.00000,-397.00000,606.00000,191.00000,415.00000,415.00000,2.00000,415.00000,1549.00000,1003.00000,250.80000,263.40000,1.66000,1.58000
2010-12-31,6432.00000,3518.00000,2914.00000,1416.00000,56.00000,1936.00000,978.00000,-388.00000,590.00000,224.00000,366.00000,366.00000,-23.00000,324.00000,1554.00000,978.00000,231.50000,252.90000,1.40000,1.28000
2009-12-31,6205.00000,3570.00000,2635.00000,1380.00000,13.00000,1937.00000,698.00000,-363.00000,335.00000,115.00000,220.00000,220.00000,20.00000,218.00000,1268.00000,698.00000,227.20000,237.90000,0.96000,0.91000
