,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,10676.00000,9236.00000,1440.00000,924.00000,1.00000,875.00000,565.00000,154.00000,719.00000,140.00000,579.00000,579.00000,579.00000,979.00000,613.00000,40.10000,40.10000,14.44000,14.44000
2021-12-31,9524.00000,8156.00000,1368.00000,898.00000,2.00000,855.00000,513.00000,109.00000,622.00000,78.00000,544.00000,544.00000,544.00000,855.00000,554.00000,40.30000,40.30000,13.50000,13.50000
2020-12-31,9361.00000,7691.00000,1670.00000,904.00000,1.00000,871.00000,799.00000,11.00000,810.00000,114.00000,696.00000,696.00000,696.00000,1085.00000,831.00000,40.60000,40.60000,17.14000,17.14000
2019-12-31,8899.00000,7368.00000,1531.00000,788.00000,,795.00000,736.00000,-53.00000,683.00000,134.00000,549.00000,549.00000,549.00000,1017.00000,758.00000,41.40000,41.40000,13.26000,13.26000
2018-12-31,8176.00000,6385.00000,1791.00000,871.00000,14.00000,840.00000,951.00000,20.00000,971.00000,135.00000,836.00000,836.00000,836.00000,1175.00000,968.00000,43.80000,43.80000,19.09000,19.09000
2017-12-31,7441.00000,5813.00000,1628.00000,759.00000,0.00000,747.00000,881.00000,-109.00000,772.00000,293.00000,479.00000,479.00000,479.00000,1104.00000,893.00000,45.70000,45.80000,10.48000,10.46000
2016-12-31,7068.00000,5445.00000,1623.00000,768.00000,15.00000,747.00000,876.00000,-92.00000,784.00000,211.00000,573.00000,573.00000,573.00000,1073.00000,882.00000,46.80000,47.20000,12.24000,12.14000
2015-12-31,7020.00000,5517.00000,1503.00000,669.00000,,734.00000,769.00000,-137.00000,632.00000,228.00000,404.00000,404.00000,404.00000,1069.00000,779.00000,47.90000,48.30000,8.43000,8.36000
2014-12-31,6957.00000,5540.00000,1417.00000,726.00000,,762.00000,655.00000,-148.00000,507.00000,169.00000,338.00000,338.00000,338.00000,918.00000,666.00000,48.80000,49.30000,6.93000,6.86000
2013-12-31,6820.00000,5583.00000,1237.00000,739.00000,,725.00000,512.00000,-118.00000,394.00000,133.00000,261.00000,261.00000,261.00000,761.00000,526.00000,49.70000,50.40000,5.25000,5.18000
2012-12-31,6708.00000,5629.00000,1079.00000,739.00000,,721.00000,358.00000,-117.00000,241.00000,95.00000,146.00000,146.00000,146.00000,569.00000,376.00000,49.40000,50.10000,2.96000,2.91000
2011-12-31,6575.00000,5571.00000,1004.00000,634.00000,,904.00000,100.00000,-104.00000,-4.00000,96.00000,-100.00000,-100.00000,-100.00000,600.00000,120.00000,48.80000,48.80000,-2.05000,-2.05000
2010-12-31,6723.00000,5831.00000,892.00000,670.00000,,651.00000,241.00000,-42.00000,199.00000,68.00000,131.00000,131.00000,131.00000,443.00000,260.00000,48.80000,48.80000,2.68000,2.68000
2009-12-31,6292.00000,5442.00000,850.00000,639.00000,,639.00000,211.00000,-35.00000,176.00000,52.00000,124.00000,124.00000,124.00000,397.00000,211.00000,48.80000,48.80000,2.54000,2.54000
