,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,14187.80000,8831.00000,5356.80000,3653.80000,-140.50000,3794.30000,1562.50000,-219.10000,1343.40000,234.50000,1108.90000,1108.90000,,1091.70000,2501.20000,1562.50000,285.20000,286.60000,3.83000,3.81000
2021-12-31,12733.10000,7615.80000,5117.30000,3416.10000,-102.60000,3518.70000,1598.60000,-184.40000,1414.20000,270.20000,1144.00000,1144.00000,,1129.90000,2441.70000,1598.60000,286.30000,289.10000,3.95000,3.91000
2020-12-31,11790.20000,6905.80000,4884.40000,3309.10000,-179.60000,3488.70000,1395.70000,-234.30000,1161.40000,176.60000,984.80000,984.80000,-2172.50000,-1205.10000,2208.40000,1395.70000,287.00000,290.30000,-4.20000,-4.15000
2019-12-31,12562.00000,7045.80000,5516.20000,3550.80000,-120.20000,3671.00000,1845.20000,-113.70000,1731.50000,288.60000,1442.90000,1442.90000,133.30000,1558.90000,2620.50000,1845.20000,288.10000,292.50000,5.41000,5.33000
2018-12-31,12222.10000,6875.30000,5346.79900,3505.80000,-112.70000,3618.50000,1728.29900,-141.20000,1587.10000,321.20000,1265.90000,1265.90000,178.80000,1429.10000,2458.69900,1728.29900,288.60000,292.80000,4.95000,4.88000
2017-12-31,13835.90000,8064.20000,5771.70100,3825.30000,3.70000,3821.60000,1950.10100,-187.70000,1762.40000,243.80000,1518.60000,1518.60000,,1504.60000,2843.40100,1950.10100,289.60000,294.00000,5.20000,5.12000
2016-12-31,13151.80000,7533.90000,5617.90000,3708.20000,-39.50000,3747.70000,1870.20000,-220.80000,1649.40000,402.90000,1246.50000,1246.50000,,1229.00000,2720.90000,1870.20000,292.50000,296.70000,4.20000,4.14000
2015-12-31,13545.10000,7223.50000,6321.60000,4345.50000,-414.80000,4760.30000,1561.30000,-243.60000,1317.70000,300.50000,1017.20000,1017.20000,,1002.10000,2420.80000,1561.30000,296.40000,301.40000,3.38000,3.32000
2014-12-31,14280.50000,7679.10000,6601.40000,4577.60000,-68.80000,4646.40000,1955.00000,-256.60000,1698.40000,476.20000,1222.20000,1222.20000,,1202.80000,2827.00000,1955.00000,300.10000,305.90000,4.01000,3.93000
2013-12-31,13253.40000,7161.20000,6092.20000,4360.30000,-171.30000,4531.60000,1560.60100,-262.30000,1298.30000,324.70000,973.60000,973.60000,,967.80000,2376.80100,1560.60100,299.90000,305.00000,3.23000,3.16000
2012-12-31,11838.70000,6385.40000,5453.30000,4018.30000,-145.70000,4164.00000,1289.30000,-276.70000,1012.60000,311.30000,701.30000,701.30000,,703.60000,2003.80000,1289.30000,292.50000,298.90000,2.41000,2.35000
2011-12-31,6798.50000,3475.60000,3322.90000,2438.10000,-131.00000,2569.10000,753.79980,-74.20000,679.60000,216.30000,463.30000,463.30000,,462.50000,1149.50000,753.79980,236.90000,242.10000,1.95000,1.91000
2010-12-31,6089.70000,3013.80000,3075.90000,2261.60000,-7.50000,2269.10000,806.79980,-59.10000,747.70000,216.60000,531.10000,531.10000,,530.30000,1154.70000,806.79980,233.40000,237.60000,2.27000,2.23000
2009-12-31,5900.60000,2978.00000,2922.60000,2174.20000,-67.10000,2241.30000,681.29980,-61.20000,620.10000,201.40000,418.70000,418.70000,,417.30000,1015.60000,681.29980,236.70000,239.90000,1.76000,1.74000
