,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,13399.37000,1474.33900,11925.03000,6762.25600,-3445.73300,10921.47100,1003.55600,-137.29500,866.26000,209.27800,656.98200,656.98200,674.86100,1585.41700,1003.55600,73.11800,73.83200,9.23000,9.14000
2021-12-31,12642.12000,1427.13400,11214.98000,6163.94400,-3035.86900,9851.88600,1363.09400,-69.78100,1293.31300,305.68100,987.63200,987.63200,989.53100,1896.30700,1363.09400,82.51900,83.69200,11.99000,11.82000
2020-12-31,11558.90000,1288.13200,10270.77000,5613.09700,-2672.76200,8912.40800,1358.35400,-106.27100,1252.08300,299.29300,952.79000,952.79000,940.97200,1868.84800,1358.35400,85.06100,85.58700,11.06000,10.99000
2019-12-31,11378.26000,1251.34600,10126.91000,5588.89300,-2723.91100,8911.00400,1215.90800,-149.57100,1066.33700,238.79400,827.54300,827.54300,812.82600,1706.30000,1215.90800,88.76200,89.04000,9.16000,9.13000
2018-12-31,10772.28000,1168.65400,9603.62400,5254.53600,-2614.68700,8428.36300,1175.26200,-140.73700,1034.52500,236.64200,797.88310,797.88310,778.61400,1628.33800,1175.26200,93.27600,93.75000,8.35000,8.31000
2017-12-31,10409.87000,1105.09600,9304.77000,4980.63700,-2493.06200,8024.59200,1280.17800,-145.16900,1135.00900,363.69700,771.31200,771.31200,751.94100,1728.06100,1280.17800,95.65200,96.32500,7.86000,7.81000
2016-12-31,9766.21000,1031.33700,8734.87300,4585.53000,-2354.00000,7453.46200,1281.41100,-125.05300,1156.35800,409.18700,747.17100,747.17100,702.40900,1698.01900,1281.41100,97.20800,98.38000,7.22000,7.14000
2015-12-31,9043.45100,974.08800,8069.36300,4212.38700,-2103.99000,6809.96900,1259.39500,-113.49400,1145.90100,395.20300,750.69800,750.69800,680.24700,1658.01300,1259.39500,98.79700,100.69400,6.89000,6.76000
2014-12-31,8205.08800,895.69300,7309.39500,3845.46100,-1931.01200,6246.09000,1063.30500,-133.63800,929.66700,324.67100,604.99600,604.99600,545.34300,1438.92900,1063.30500,98.82600,100.54400,5.52000,5.42000
2013-12-31,7367.87300,821.08900,6546.78400,3604.62000,-1491.77100,5531.32100,1015.46300,-146.13100,869.33200,315.30900,554.02290,554.02290,510.73300,1352.81900,1015.46300,98.03300,99.36100,5.21000,5.14000
2012-12-31,6961.40000,799.62100,6161.77900,3440.91700,-1380.97000,5219.19700,942.58150,-178.91800,763.66300,274.61600,489.04700,489.04700,443.44600,1251.27100,942.58150,96.82100,97.71100,4.57000,4.53000
2011-12-31,6760.22200,805.48900,5954.73300,3326.37800,-1353.69300,5057.60500,897.12790,-200.79200,696.33600,247.46600,448.87000,448.87000,398.16700,1192.98900,897.12790,97.19900,98.53700,4.09000,4.04000
2010-12-31,4900.14700,716.92500,4183.22200,2363.38300,-1021.83200,3677.50800,505.71390,-77.61700,428.09700,152.30200,275.79500,275.79500,230.18300,729.71090,505.71390,96.78600,97.97300,2.37000,2.34000
2009-12-31,5202.37900,699.24900,4503.13000,2204.42200,-1503.52600,3982.59800,520.53170,-45.81000,474.72200,170.47500,304.24700,304.24700,259.22700,725.23470,520.53170,97.79400,98.27500,2.65000,2.64000
