,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,9003.00000,4130.00000,4873.00000,2237.00000,-64.00000,2837.00000,2036.00000,-431.00000,1605.00000,392.00000,1213.00000,1213.00000,1213.00000,2621.00000,2036.00000,3916.00000,3990.00000,0.31000,0.31000
2021-12-31,8696.00000,3968.00000,4728.00000,2160.00000,-20.00000,2713.00000,2015.00000,-489.00000,1526.00000,212.00000,1314.00000,1314.00000,1314.00000,2598.00000,2015.00000,4062.00000,4143.00000,0.32000,0.32000
2020-12-31,8040.00000,3579.00000,4461.00000,2093.00000,-1004.00000,3603.00000,858.00000,-428.00000,430.00000,299.00000,131.00000,131.00000,131.00000,1417.00000,858.00000,4330.00000,4429.00000,0.03000,0.03000
2019-12-31,7794.00000,3427.00000,4367.00000,2168.00000,-84.00000,2720.00000,1647.00000,-450.00000,1197.00000,283.00000,914.00000,914.00000,914.00000,2168.00000,1647.00000,4501.00000,4616.00000,0.20000,0.20000
2018-12-31,5771.00000,2309.00000,3462.00000,1431.00000,,1735.00000,1727.00000,-306.00000,1421.00000,245.00000,1176.00000,1176.00000,1176.00000,2025.00000,1727.00000,4462.00000,4561.00000,0.26000,0.26000
2017-12-31,5425.00000,2101.00000,3324.00000,1384.00000,,1683.00000,1641.00000,-377.00000,1264.00000,616.00000,648.00000,648.00000,648.00000,1937.00000,1641.00000,4638.00000,4724.00000,0.14000,0.14000
2016-12-31,5017.22000,1993.32700,3023.89300,1322.78500,,1591.76400,1432.12900,-340.46900,1091.66000,345.72700,745.93300,745.93300,745.93300,1698.33600,1432.12900,4917.05000,4964.72800,0.15000,0.15000
2015-12-31,4570.05800,1843.16400,2726.89400,1275.99200,,1548.20600,1178.68800,-286.72400,891.96400,382.24000,509.72400,509.72400,509.72400,1448.12600,1178.68800,5375.70700,5435.16600,0.09000,0.09000
2014-12-31,4181.09500,1608.33600,2572.75900,1186.66600,,1453.08900,1119.67000,-288.88400,830.78600,337.54500,493.24100,493.24100,493.24100,1383.31700,1119.67000,5788.94400,5862.02000,0.09000,0.08000
2013-12-31,3799.09500,1394.49000,2404.60500,1106.73800,,1360.05200,1044.55300,-407.46100,637.09200,259.87700,377.21500,377.21500,373.39000,1295.09100,1044.55300,6227.64600,6384.79100,0.06000,0.06000
2012-12-31,3402.04000,1229.37000,2172.67000,1034.35000,,1300.64500,872.02490,-397.55700,474.46800,-2998.23400,3472.70200,3472.70200,2323.13200,1135.54400,872.02490,4209.07300,6873.78600,0.55000,0.51000
2011-12-31,3014.52400,1121.09900,1893.42500,949.42800,,1217.30800,676.11690,-234.92200,441.19500,14.23400,426.96100,426.96100,252.51200,941.22090,676.11690,3744.60600,6500.82200,0.07000,0.07000
2010-12-31,2816.99200,1099.23200,1717.76000,914.85500,,1252.34600,465.41380,-417.73900,47.67500,4.62000,43.05500,43.05500,25.32000,736.32890,465.41380,3693.25900,6391.07100,0.01000,0.01000
2009-12-31,2472.63800,1064.00800,1408.63000,838.04700,,1180.30400,228.32620,-574.38300,-346.05700,5.98100,-352.03800,-352.03800,-538.22600,535.00020,228.32620,3585.86400,3585.86400,-0.15000,-0.15000
