,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,10184.00000,6564.00000,3620.00000,,491.00000,-49.00000,540.00000,3080.00000,-775.00000,2305.00000,425.00000,1880.00000,1880.00000,,1880.00000,3560.00000,3080.00000,741.90400,742.95300,2.53000,2.53000
2021-12-31,10201.00000,6103.00000,4098.00000,,491.00000,36.00000,455.00000,3643.00000,-327.00000,3316.00000,709.00000,2607.00000,2607.00000,,2607.00000,4120.00000,3643.00000,749.49600,750.98300,3.48000,3.47000
2020-12-31,7532.00000,5447.00000,2085.00000,,430.00000,55.00000,375.00000,1710.00000,-728.00000,982.00000,185.00000,797.00000,797.00000,,797.00000,2182.00000,1710.00000,746.93100,747.89900,1.07000,1.07000
2019-12-31,6554.00000,5412.00000,1142.00000,,432.00000,21.00000,491.00000,651.00000,-864.00000,-213.00000,-137.00000,-76.00000,-76.00000,,-76.00000,1161.00000,651.00000,745.89700,745.89700,-0.10000,-0.10000
2018-12-31,7476.00000,5592.00000,1884.00000,,406.00000,-82.00000,490.00000,1394.00000,-587.00000,807.00000,59.00000,748.00000,748.00000,,748.00000,1880.00000,1394.00000,754.55600,756.82700,0.99000,0.99000
2017-12-31,7196.00000,5298.00000,1898.00000,,397.00000,-176.00000,767.00000,1131.00000,-415.00000,716.00000,134.00000,582.00000,582.00000,,582.00000,1652.00000,1131.00000,753.08500,756.66600,0.77000,0.77000
2016-12-31,6365.00000,4980.00000,1385.00000,19.00000,427.00000,53.00000,563.00000,822.00000,-318.00000,504.00000,89.00000,415.00000,415.00000,612.00000,1005.00000,1387.00000,822.00000,718.56000,722.40100,1.40000,1.39000
2015-12-31,5246.00000,4153.00000,1093.00000,18.00000,351.00000,-41.00000,449.00000,644.00000,-291.00000,353.00000,-58.00000,411.00000,411.00000,95.00000,462.00000,1123.00000,644.00000,516.37100,519.61800,0.89000,0.89000
2014-12-31,5489.00000,4183.00000,1306.00000,20.00000,403.00000,148.00000,319.00000,987.00000,-300.00000,687.00000,71.00000,616.00000,616.00000,1210.00000,1782.00000,1487.00000,987.00000,556.70500,560.89900,3.20000,3.18000
2013-12-31,7254.00000,5716.00000,1538.00000,33.00000,529.00000,35.00000,904.00000,634.00000,-314.00000,320.00000,-171.00000,491.00000,491.00000,72.00000,540.00000,1106.00000,634.00000,566.32900,571.23900,0.95000,0.95000
2012-12-31,5989.00000,4993.00000,996.00000,32.00000,498.00000,178.00000,378.00000,618.00000,-296.00000,322.00000,10.00000,312.00000,312.00000,72.00000,385.00000,1074.00000,618.00000,539.14000,542.31000,0.71000,0.71000
2011-12-31,6216.00000,5120.00000,1096.00000,30.00000,601.00000,212.00000,502.00000,594.00000,-337.00000,257.00000,-62.00000,319.00000,319.00000,12.00000,331.00000,1074.00000,594.00000,537.53400,539.87900,0.62000,0.61000
2010-12-31,5954.00000,4831.00000,1123.00000,34.00000,650.00000,163.00000,669.00000,454.00000,-372.00000,82.00000,-1192.00000,1274.00000,1274.00000,9.00000,1281.00000,957.00000,454.00000,319.97600,321.09600,4.00000,3.99000
2009-12-31,5068.00000,4661.00000,407.00000,51.00000,681.00000,632.00000,786.00000,-379.00000,-395.00000,-774.00000,-249.00000,-525.00000,-525.00000,-43.00000,-545.00000,159.00000,-379.00000,211.34200,211.34200,-2.58000,-2.58000
