,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,6179.72700,4246.31500,1933.41200,907.02400,-0.60500,907.62900,1025.78300,-40.91100,984.87200,236.76300,748.10900,748.46200,744.31100,1064.80800,1025.78300,39.40900,39.80600,18.89000,18.70000
2021-12-31,5295.58400,3678.49200,1617.09200,786.80800,2.50000,784.30800,832.78420,-8.63900,824.14500,173.81200,650.33300,650.62400,646.30300,862.81020,832.78420,39.87600,40.48000,16.21000,15.97000
2020-12-31,3936.62300,2805.72100,1130.90200,659.93100,-6.94400,666.87500,464.02710,-12.35300,451.67400,85.23100,366.44300,366.73800,366.73800,493.42510,464.02710,40.10600,40.86500,9.14000,8.97000
2019-12-31,3199.51700,2274.59200,924.92500,583.67900,,583.67900,341.24610,-23.77200,317.47400,56.16100,261.31300,261.57500,261.57500,370.52010,341.24610,39.83300,40.86500,6.57000,6.40000
2018-12-31,2998.09700,2127.92400,870.17290,556.28400,,556.28400,313.88890,-20.89600,292.99300,58.77400,234.21900,234.46100,234.46100,341.80390,313.88890,40.31100,41.69300,5.82000,5.62000
2017-12-31,2788.18800,1982.89900,805.28890,520.91800,,520.91800,284.37080,-15.18900,269.18200,77.98200,191.20000,191.33900,191.63300,310.09590,284.37080,40.83800,42.44900,4.69000,4.51000
2016-12-31,2570.80300,1829.71600,741.08700,485.22800,,485.22800,255.85910,-14.48100,241.37800,92.93100,148.44700,148.60300,148.95500,277.83610,255.85910,41.87200,42.98400,3.56000,3.47000
2015-12-31,2363.13900,1687.49500,675.64390,459.42200,,459.42200,216.22190,-8.07200,208.15000,80.13700,128.01300,128.22400,128.27500,233.60990,216.22190,43.10500,44.25400,2.98000,2.90000
2014-12-31,2246.56200,1603.22200,643.34000,454.47000,,454.47000,188.86990,-7.48500,181.38500,70.55900,110.82600,111.03000,110.69200,204.75190,188.86990,44.28100,45.44100,2.50000,2.44000
2013-12-31,2079.70000,1488.42300,591.27700,425.79100,,425.79100,165.48600,-6.74800,158.73800,61.59000,97.14800,97.33000,97.33000,180.08200,165.48600,46.28200,47.53000,2.10000,2.05000
2012-12-31,1953.97400,1386.56700,567.40700,415.59200,-6.94600,422.53800,144.86890,-6.46900,138.40000,56.74400,81.65600,81.97200,81.97200,157.74490,144.86890,46.93700,48.05800,1.75000,1.71000
2011-12-31,1793.31800,1261.72800,531.59000,404.97300,-1.55000,406.52300,125.06690,-7.96400,117.10300,45.31900,71.78400,71.99300,71.99300,136.37190,125.06690,48.15800,48.98700,1.49000,1.47000
2010-12-31,1613.74600,1142.48400,471.26200,370.01700,,370.01700,101.24500,-6.61900,94.62600,37.09300,57.53300,57.63800,57.63800,112.57300,101.24500,49.46900,50.16100,1.17000,1.15000
2009-12-31,1539.79400,1090.07000,449.72400,361.28400,,361.28400,88.43990,-9.66700,78.77300,30.95700,47.81600,19.20200,19.20200,99.98490,88.43990,48.64900,49.04900,0.39000,0.39000
