,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-03-31,16265.00000,12683.00000,3582.00000,1408.00000,-311.00000,3436.00000,146.00000,995.00000,1141.00000,405.00000,736.00000,736.00000,,718.00000,1888.00000,146.00000,250.02000,255.21000,2.87000,2.81000
2021-03-31,17729.00000,14086.00000,3643.00000,2066.00000,-41.00000,4077.00000,-434.00000,1088.00000,654.00000,800.00000,-146.00000,-146.00000,,-149.00000,1557.00000,-434.00000,254.14000,254.14000,-0.59000,-0.59000
2020-03-31,19577.00000,14901.00000,4676.00000,2050.00000,0.00000,3992.00000,684.00000,-5912.00000,-5228.00000,130.00000,-5358.00000,-5358.00000,,-5369.00000,9434.00000,684.00000,258.57000,258.57000,-20.76000,-20.76000
2019-03-31,20753.00000,14946.00000,5807.00000,1959.00000,0.00000,3927.00000,1880.00000,-365.00000,1515.00000,288.00000,1227.00000,1227.00000,35.00000,1257.00000,3893.00000,1880.00000,277.54000,281.43000,4.53000,4.47000
2018-03-31,21733.00000,16317.00000,5416.00000,1890.00000,,3685.00000,1731.00000,-427.00000,1304.00000,-242.00000,1546.00000,1546.00000,236.00000,1751.00000,3741.00000,1731.00000,284.93000,289.77000,6.15000,6.04000
2017-03-31,7607.00000,5549.00000,2058.00000,1282.00000,,1929.00000,129.00000,-303.00000,-174.00000,-74.00000,-100.00000,-100.00000,0.00000,-123.00000,804.00000,129.00000,140.39000,140.39000,-0.88000,-0.88000
2016-03-31,7106.00000,5185.00000,1921.00000,1059.00000,-95.00000,1812.00000,109.00000,-99.00000,10.00000,-62.00000,72.00000,72.00000,191.00000,251.00000,876.00000,109.00000,138.28000,141.33000,1.82000,1.78000
2015-03-31,8117.00000,6159.00000,1958.00000,1417.00000,0.00000,2257.00000,-299.00000,-372.00000,-671.00000,-464.00000,-207.00000,-207.00000,224.00000,2.00000,678.00000,-299.00000,142.56000,142.56000,0.01000,0.01000
2014-03-31,8899.00000,6032.00000,2867.00000,1099.00000,0.00000,1969.00000,898.00000,-204.00000,694.00000,174.00000,520.00000,520.00000,448.00000,947.00000,1916.00000,898.00000,147.65000,150.76000,6.41000,6.28000
2013-03-31,14195.00000,11293.00000,2902.00000,1197.00000,,2267.00000,635.00000,-400.00000,235.00000,-62.00000,297.00000,297.00000,482.00000,760.00000,1705.00000,635.00000,154.59000,155.55700,4.92000,4.92000
2012-03-31,14673.00000,12870.00000,1803.00000,1145.00000,,2284.00000,-481.00000,-511.00000,-992.00000,-228.00000,-764.00000,-764.00000,162.00000,-616.00000,890.00000,-481.00000,155.01200,155.01200,-3.97000,-3.97000
2011-03-31,15582.00000,12578.00000,3004.00000,949.00000,,2017.00000,987.00000,-109.00000,878.00000,202.00000,676.00000,676.00000,83.00000,740.00000,2127.00000,987.00000,154.48800,156.60500,4.79000,4.73000
2010-03-31,15921.00000,12618.00000,3303.00000,981.00000,,2076.00000,1227.00000,-205.00000,1022.00000,192.00000,830.00000,830.00000,4.00000,817.00000,2383.00000,1227.00000,152.46200,154.75400,5.36000,5.28000
2009-03-31,16432.00000,13000.00000,3432.00000,1071.00000,,2250.00000,1182.00000,-232.00000,950.00000,-173.00000,1123.00000,1123.00000,0.00000,1115.00000,2452.00000,1182.00000,151.38800,152.61400,7.37000,7.31000
