,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2791.04100,1259.95400,1531.08700,153.81900,863.74800,,1037.86600,493.22090,-47.30200,445.91900,83.00300,362.91600,362.91600,0.22300,363.13900,727.86400,493.22090,46.89800,47.30900,7.74000,7.68000
2021-12-31,2809.56300,1259.96100,1549.60200,130.84100,860.08500,,1012.66400,536.93800,22.53000,559.46800,74.34900,485.11900,485.11900,0.25500,485.37400,778.79300,536.93800,46.77400,47.42700,10.38000,10.23000
2020-12-31,2537.15600,1212.28200,1324.87400,119.74700,743.56800,,901.80600,423.06810,-65.33600,357.73200,21.93100,335.80100,335.80100,-0.47700,335.32400,654.75010,423.06810,46.48800,47.28700,7.21000,7.09000
2019-12-31,2595.36200,1186.35700,1409.00500,113.85700,851.76600,,987.82800,421.17700,-81.27400,339.90300,-122.07800,461.98100,461.98100,-0.51500,461.46600,639.54600,421.17700,46.20000,47.09000,9.99000,9.80000
2018-12-31,2448.38300,1145.56700,1302.81600,106.20800,797.06200,1.38800,981.11200,321.70410,-102.07600,219.62800,23.19600,196.43200,196.43200,4.37000,200.80200,536.41810,321.70410,45.68900,46.80100,4.39000,4.29000
2017-12-31,2146.30300,974.50100,1171.80200,84.77000,699.96300,0.00000,799.52300,372.27890,-87.36800,284.91100,129.64800,155.26300,155.26300,-2.73300,152.53000,532.61690,372.27890,45.00400,46.66400,3.39000,3.27000
2016-12-31,1868.02700,871.82700,996.20000,58.57900,563.30800,4.36700,676.74700,319.45290,-73.72800,245.72500,8.07400,237.65100,237.65100,0.19000,237.37700,447.79890,319.45290,43.32500,47.64600,5.48000,4.98000
2015-12-31,1809.69000,865.28700,944.40300,52.11900,568.98200,0.40800,628.51200,315.89100,-71.24500,244.64600,7.83800,236.80800,236.80800,8.90500,244.86300,441.22500,315.89100,41.55800,48.05800,5.89000,5.10000
2014-12-31,1839.83200,897.40400,942.42800,61.04000,578.65700,0.00000,657.56600,284.86210,-64.75200,220.11000,28.65000,191.46000,191.46000,-2.70900,187.67900,411.89210,284.86210,41.36600,46.47000,4.54000,4.04000
2013-12-31,1696.27100,857.32600,838.94500,65.04500,502.18700,,605.68400,233.26100,-57.53100,175.73000,23.54700,152.18300,152.18300,-0.43500,150.88100,341.19600,233.26100,41.10500,43.69300,3.67000,3.45000
2012-12-31,1551.00900,802.78400,748.22500,56.27800,454.48900,,845.93200,-97.70690,-67.66200,-165.36900,16.41300,-181.78200,-181.78200,-7.32000,-190.05700,329.30510,-97.70690,40.85900,40.85900,-4.65000,-4.65000
2011-12-31,1492.52800,783.75000,708.77800,48.71200,423.90900,,478.62600,230.15200,-85.05200,145.10000,25.77800,119.32200,119.32200,205.64500,323.32900,326.64800,230.15200,40.50100,40.80100,7.98000,7.92000
2010-12-31,1397.72200,718.88300,678.83910,42.38000,403.63500,,448.89000,229.94910,-125.35900,104.59000,16.91800,87.67200,87.67200,114.78300,201.09400,319.68910,229.94910,39.90600,40.28000,5.04000,4.99000
2009-12-31,1434.88500,749.34400,685.54100,36.68500,388.28100,,435.31300,250.22790,-86.66300,163.56500,36.97600,126.58900,126.58900,187.42200,302.99400,345.60290,250.22790,39.71800,39.93600,7.63000,7.59000
