,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4417.40000,1084.90000,3332.50000,512.40000,1855.10000,4.60000,2362.90000,969.60010,-14.10000,955.50000,30.80000,924.70000,856.60000,857.30000,1301.60000,969.60010,791.40000,805.30000,1.08000,1.06000
2021-12-31,3342.20000,783.00000,2559.20000,424.20000,1489.20000,4.60000,1908.80000,650.40010,-22.00000,628.40000,14.10000,614.30000,606.70010,606.80000,917.60010,650.40010,816.10000,835.30000,0.74000,0.73000
2020-12-31,2594.40000,570.00000,2024.40000,341.40000,1191.40000,40.20000,1492.60000,531.79980,9.90000,541.70000,53.20000,488.50000,488.50000,488.50000,739.29980,531.79980,821.00000,838.30000,0.60000,0.58000
2019-12-31,2163.00000,505.90000,1657.10000,277.10000,1029.00000,,1306.10000,351.00000,35.00000,386.00000,54.30000,331.70000,331.70000,331.70000,514.50000,351.00000,855.00000,875.00000,0.38800,0.38000
2018-12-31,1804.60000,450.40000,1354.20000,244.50000,875.30000,,1119.80000,234.40000,19.90000,254.30000,-80.60000,334.90000,334.90000,334.90000,380.40000,234.40000,845.50000,871.00000,0.39600,0.38400
2017-12-31,1494.90000,385.30000,1109.60000,210.60000,788.90000,,999.80000,109.79990,14.20000,124.00000,92.60000,31.40000,31.40000,31.40000,167.79990,109.79990,871.50000,890.50000,0.03600,0.03600
2016-12-31,1275.40000,337.80000,937.60000,183.10000,707.60000,,894.70000,42.90000,0.20000,43.10000,10.90000,32.20000,32.20000,32.20000,96.20000,42.90000,863.00000,881.50000,0.03800,0.03600
2015-12-31,1009.26800,286.77700,722.49100,158.12900,541.88500,,707.61400,14.87700,2.12800,17.00500,9.01800,7.98700,7.98700,7.98700,53.92300,14.87700,851.92500,880.70500,0.01000,0.01000
2014-12-31,770.36400,231.00900,539.35500,122.88000,357.15100,,480.03100,59.32400,2.22500,61.54900,36.20600,25.34300,25.34300,25.34300,90.05500,59.32400,819.15500,846.44500,0.03000,0.03000
2013-12-31,615.29700,180.64300,434.65400,102.66000,259.90400,,362.56400,72.09000,3.85100,75.94100,31.66800,44.27300,44.27300,44.27300,99.34700,72.09000,812.17500,840.91500,0.05400,0.05200
2012-12-31,533.63900,147.42000,386.21900,81.07800,204.66600,,285.74400,100.47500,4.52100,104.99600,38.16000,66.83600,66.83600,66.83600,125.00100,100.47500,790.37000,831.64500,0.08400,0.08000
2011-12-31,433.57600,113.59800,319.97800,63.57700,167.49700,,231.07400,88.90400,3.16900,92.07300,29.58100,62.49200,62.49200,62.49200,108.40800,88.90400,762.90500,818.90500,0.08200,0.07600
2010-12-31,324.69600,85.20600,239.49000,49.80100,134.34800,,184.14900,55.34100,1.00000,56.34100,15.09600,41.24500,41.24500,41.24500,68.38600,55.34100,703.63000,782.03000,0.05800,0.05200
2009-12-31,252.11500,69.97500,182.14000,42.19500,114.61100,,156.80600,25.33400,2.17900,27.51300,-32.66600,60.17900,60.17900,50.91300,32.10500,25.33400,263.34000,652.19000,0.19400,0.07800
