,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-11-30,17606.00000,2165.00000,15441.00000,2987.00000,6187.00000,9343.00000,6098.00000,-90.00000,6008.00000,1252.00000,4756.00000,4756.00000,4756.00000,6954.00000,6098.00000,470.00000,471.00000,10.13000,10.10000
2021-11-30,15785.00000,1865.00000,13920.00000,2540.00000,5406.00000,8118.00000,5802.00000,-97.00000,5705.00000,883.00000,4822.00000,4822.00000,4822.00000,6590.00000,5802.00000,477.00000,481.00000,10.10000,10.02000
2020-11-30,12868.00000,1722.00000,11146.00000,2188.00000,4559.00000,6909.00000,4237.00000,-61.00000,4176.00000,-1084.00000,5260.00000,5260.00000,5260.00000,4994.00000,4237.00000,481.00000,485.00000,10.94000,10.83000
2019-11-30,11171.00000,1673.00000,9498.00000,1930.00000,4125.00000,6230.00000,3268.00000,-63.00000,3205.00000,254.00000,2951.00000,2951.00000,2951.00000,4025.00000,3268.00000,486.00000,492.00000,6.07000,6.00000
2018-11-30,9030.00000,1195.00000,7835.00000,1538.00000,3366.00000,4995.00000,2840.00000,-46.00000,2794.00000,203.00000,2591.00000,2591.00000,2591.00000,3186.00000,2840.00000,491.00000,498.00000,5.28000,5.20000
2017-11-30,7301.50500,1010.49100,6291.01400,1224.05900,2822.29800,4122.91900,2168.09500,-30.45400,2137.64100,443.68700,1693.95400,1693.95400,1693.95400,2494.09200,2168.09500,493.63200,501.12300,3.43000,3.38000
2016-11-30,5854.43000,819.90800,5034.52200,975.98700,2486.39900,3540.92000,1493.60200,-58.46400,1435.13800,266.35600,1168.78200,1168.78200,1168.78200,1825.13700,1493.60200,498.34500,504.29900,2.35000,2.32000
2015-11-30,4795.51100,744.31700,4051.19400,862.73000,2216.72000,3148.09900,903.09520,-29.31400,873.78100,244.23000,629.55100,629.55100,629.55100,1242.56800,903.09520,498.76400,507.16400,1.26000,1.24000
2014-11-30,4147.06500,622.08000,3524.98500,844.35300,2195.64000,3112.30000,412.68480,-51.30900,361.37600,92.98100,268.39500,268.39500,268.39500,726.27480,412.68480,497.86700,508.48000,0.54000,0.53000
2013-11-30,4055.24000,586.55700,3468.68300,826.63100,2140.57800,3045.96000,422.72290,-66.58200,356.14100,66.15600,289.98500,289.98500,289.98500,743.94990,422.72290,501.37200,513.47600,0.58000,0.56000
2012-11-30,4403.67700,483.78200,3919.89500,742.82300,1951.14100,2739.70400,1180.19100,-61.39700,1118.79400,286.01900,832.77490,832.77490,832.77500,1479.95700,1180.19100,494.73100,502.72100,1.68000,1.66000
2011-11-30,4216.25800,437.87300,3778.38500,738.05300,1800.42700,2679.08600,1099.29900,-64.06900,1035.23000,202.38300,832.84700,832.84700,832.84700,1369.50400,1099.29900,497.46900,503.92100,1.67000,1.65000
2010-11-30,3800.00000,403.50200,3396.49800,680.33200,1627.69600,2403.42400,993.07370,-49.92300,943.15100,168.47100,774.68000,774.68000,774.68000,1285.81200,993.07370,519.04500,525.82400,1.49000,1.47000
2009-11-30,2945.85300,296.73200,2649.12100,565.14100,1280.65200,1958.60800,690.51290,11.00700,701.52000,315.01200,386.50800,386.50800,386.50800,972.93590,690.51290,524.47000,530.61000,0.74000,0.73000
