,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,11181.00000,3766.00000,7415.00000,3383.00000,1925.00000,2471.00000,4944.00000,-242.00000,4702.00000,1180.00000,3522.00000,3522.00000,,3248.00000,5957.00000,4944.00000,316.90000,318.50000,10.25000,10.20000
2021-12-31,8297.00000,2195.00000,6102.00000,1714.00000,11.00000,1881.00000,4221.00000,-57.00000,4164.00000,901.00000,3263.00000,3263.00000,,3024.00000,4399.00000,4221.00000,240.80000,241.80000,12.56000,12.51000
2020-12-31,7442.00000,2094.00000,5348.00000,1541.00000,16.00000,1731.00000,3617.00000,-389.00000,3228.00000,694.00000,2534.00000,2534.00000,,2339.00000,3823.00000,3617.00000,241.00000,242.10000,9.71000,9.66000
2019-12-31,6699.00000,1976.00000,4723.00000,1342.00000,49.00000,1497.00000,3226.00000,-296.00000,2930.00000,627.00000,2303.00000,2303.00000,,2123.00000,3430.00000,3226.00000,245.40000,246.90000,8.65000,8.60000
2018-12-31,6258.00000,1838.00000,4420.00000,1424.00000,,1630.00000,2790.00000,-109.00000,2681.00000,560.00000,2121.00000,2121.00000,,1958.00000,2996.00000,2790.00000,250.90000,253.20000,7.80000,7.73000
2017-12-31,6063.00000,1694.00000,4369.00000,1606.00000,,1786.00000,2583.00000,-122.00000,2461.00000,823.00000,1638.00000,1638.00000,,1496.00000,2763.00000,2583.00000,256.30000,258.90000,5.84000,5.78000
2016-12-31,5661.00000,1773.00000,3888.00000,1467.00000,1101.00000,547.00000,3341.00000,-153.00000,3188.00000,960.00000,2228.00000,2228.00000,,2106.00000,3522.00000,3341.00000,262.80000,265.20000,8.02000,7.94000
2015-12-31,5313.00000,1718.00000,3595.00000,1532.00000,11.00000,1678.00000,1917.00000,-102.00000,1815.00000,547.00000,1268.00000,1268.00000,,1156.00000,2074.00000,1917.00000,271.60000,274.60000,4.26000,4.21000
2014-12-31,5051.00000,1651.00000,3400.00000,3144.00000,-9.00000,3287.00000,113.00000,-59.00000,54.00000,245.00000,-191.00000,-191.00000,178.00000,-115.00000,247.00000,113.00000,271.50000,271.50000,-0.42000,-0.42000
2013-12-31,4702.00000,1564.00000,3138.00000,1631.00000,-12.00000,1780.00000,1358.00000,-59.00000,1299.00000,425.00000,874.00000,874.00000,592.00000,1376.00000,1495.00000,1358.00000,274.50000,279.80000,5.01000,4.91000
2012-12-31,4270.00000,1433.00000,2837.00000,1578.00000,52.00000,1667.00000,1170.00000,-81.00000,1089.00000,388.00000,701.00000,701.00000,-209.00000,437.00000,1311.00000,1170.00000,278.60000,284.60000,1.57000,1.53000
2011-12-31,3954.00000,1387.00000,2567.00000,1377.00000,13.00000,1490.00000,1077.00000,-77.00000,1000.00000,374.00000,626.00000,626.00000,308.00000,911.00000,1203.00000,1077.00000,298.10000,303.60000,3.05000,3.00000
2010-12-31,3639.00000,1206.00000,2433.00000,1318.00000,7.00000,1407.00000,1026.00000,-83.00000,943.00000,344.00000,599.00000,599.00000,252.00000,828.00000,1134.00000,1026.00000,309.40000,312.20000,2.68000,2.65000
2009-12-31,5870.00000,2339.00000,3531.00000,2113.00000,-3.00000,2272.00000,1259.00000,-77.00000,1182.00000,429.00000,753.00000,753.00000,-3.00000,731.00000,1720.00000,1259.00000,312.00000,313.00000,2.34000,2.33000
