,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,14289.10000,11494.50000,2794.60000,378.50000,-113.40000,711.30000,2083.29900,-137.90000,1945.40000,546.80000,1398.60000,1403.80000,1316.50000,2308.09900,2083.29900,205.60000,207.00000,6.40000,6.36000
2021-12-31,14289.40000,11550.20000,2739.20000,379.70000,50.50000,541.30000,2197.90000,-209.10000,1988.80000,488.70000,1500.10000,1507.60000,1407.80000,2401.20000,2197.90000,214.30000,215.60000,6.57000,6.53000
2020-12-31,13171.10000,10711.30000,2459.80000,360.50000,-277.90000,861.00000,1598.80000,-189.50000,1409.30000,381.70000,1027.60000,1020.80000,945.40000,1813.30000,1598.80000,215.60000,216.20000,4.38000,4.37000
2019-12-31,14953.70000,12194.00000,2759.70000,405.90000,,637.40000,2122.30000,-184.00000,1938.30000,504.40000,1433.90000,1435.90000,1339.10000,2339.00000,2122.30000,219.80000,220.90000,6.09000,6.06000
2018-12-31,15290.20000,12437.30000,2852.90000,455.40000,,719.40000,2133.50000,-209.20000,1924.30000,492.70000,1431.60000,1440.50000,1326.40000,2384.60000,2133.50000,226.60000,227.60000,5.85000,5.83000
2017-12-31,15273.60000,12468.00000,2805.60000,439.70000,,721.80000,2083.80000,-198.90000,1884.90000,696.20000,1188.70000,1192.20000,1086.80000,2353.00000,2083.80000,232.30000,233.90000,4.68000,4.65000
2016-12-31,15416.90000,12649.60000,2767.30100,443.90000,,736.80000,2030.50000,-188.70000,1841.80000,600.50000,1241.30000,1246.70000,1142.10000,2308.00000,2030.50000,237.90000,239.20000,4.80000,4.78000
2015-12-31,15134.40000,12491.40000,2643.00000,431.80000,,722.90000,1920.10100,-141.50000,1778.60000,583.60000,1195.00000,1203.40000,1081.50000,2202.00000,1920.10100,244.20000,245.20000,4.43000,4.41000
2014-12-31,15317.80000,12602.10000,2715.70000,477.20000,,771.60000,1944.10000,-134.10000,1810.00000,593.10000,1216.90000,1233.10000,1083.60000,2231.30000,1944.10000,253.90000,255.30000,4.27000,4.24000
2013-12-31,14584.50000,10724.40000,3860.10000,2034.80000,,2034.80000,1825.30000,-164.40000,1660.90000,565.20000,1095.70000,1111.60000,966.00000,2102.80000,1825.30000,258.90000,260.40000,3.73000,3.71000
2012-12-31,14219.40000,10406.80000,3812.60100,2008.40000,,2008.40000,1804.20000,-144.60000,1659.60000,527.10000,1132.50000,1117.50000,975.80000,2086.90000,1804.20000,268.30000,270.00000,3.64000,3.61000
2011-12-31,13872.50000,10276.90000,3595.60000,1924.50000,,1924.50000,1671.10000,-122.10000,1549.00000,505.80000,1043.20000,1060.40000,941.90000,1944.80000,1671.10000,279.00000,283.30000,3.38000,3.33000
2010-12-31,12542.50000,9214.20000,3328.30000,1868.10000,,1868.10000,1460.20000,-109.80000,1350.40000,460.20000,890.20000,923.70000,819.70000,1713.20000,1460.20000,299.60000,303.50000,2.74000,2.70000
2009-12-31,11720.70000,8450.60000,3270.10100,1895.20000,,1895.20000,1374.90000,-100.70000,1274.20000,433.60000,840.60000,871.40000,783.90000,1617.70000,1374.90000,308.20000,310.40000,2.54000,2.53000
