,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3958.50000,2216.80000,1741.70000,386.70000,-217.80000,1252.10000,489.60010,-56.70000,432.90000,197.90000,235.00000,235.00000,234.10000,1119.70000,489.60010,106.30000,106.70000,2.20000,2.19000
2021-12-31,3494.80000,2018.70000,1476.10000,298.20000,-189.00000,670.20000,805.90010,-49.80000,756.10000,227.10000,529.00000,529.00000,527.30000,975.50010,805.90010,107.00000,107.20000,4.93000,4.92000
2020-12-31,3427.10000,2172.80000,1254.30000,231.50000,-156.90000,592.10000,662.20020,-1.80000,660.40000,192.20000,468.20000,468.20000,467.00000,822.70020,662.20020,109.10000,109.30000,4.28000,4.27000
2019-12-31,2496.10000,1359.20000,1136.90000,210.90000,-163.70000,599.70000,537.20010,-35.80000,501.40000,130.60000,370.80000,370.80000,372.70000,726.50010,537.20010,111.40000,111.80000,3.35000,3.34000
2018-12-31,2768.80000,1551.90000,1216.90000,241.80000,-141.70000,617.50000,599.39990,-28.20000,571.20000,146.00000,425.20000,425.20000,422.10000,805.89990,599.39990,111.80000,112.20000,3.78000,3.76000
2017-12-31,2229.10000,1233.50000,995.60010,218.60000,-128.50000,623.70000,371.90010,-37.50000,334.40000,-66.20000,400.60000,400.60000,396.70000,567.70010,371.90010,107.20000,107.50000,3.70000,3.69000
2016-12-31,703.10000,136.70000,566.40000,124.20000,-86.00000,268.20000,298.20000,8.40000,306.60000,120.90000,185.70000,185.70000,184.90000,342.60000,298.20000,81.40000,81.40000,2.27000,2.27000
2015-12-31,663.80000,102.10000,561.70000,114.90000,-80.60000,241.80000,319.90000,4.10000,324.00000,119.00000,205.00000,205.00000,204.10000,366.20000,319.90000,83.10000,83.10000,2.46000,2.46000
2014-12-31,617.22500,,617.22500,216.07900,-47.43200,,313.80100,-4.10400,309.69700,119.98300,189.71400,189.71400,188.39200,353.80100,313.80100,85.40600,85.40600,2.21000,2.21000
2013-12-31,572.05000,,572.05000,202.36300,-49.38500,,285.81400,-2.15800,283.65600,107.65700,175.99900,175.99900,173.86300,320.41600,285.81400,87.33100,87.33100,1.99000,1.99000
2012-12-31,512.33800,,512.33800,179.94000,-56.81600,,244.09700,-1.54600,242.55100,85.15600,157.39500,157.39500,155.25400,275.67000,244.09700,87.46000,87.46000,1.78000,1.78000
2011-12-31,508.14400,,508.14400,180.02100,-52.39700,,241.63200,-1.54800,240.08400,100.67800,139.40600,139.40600,136.58200,275.81600,241.63200,89.99400,89.99400,1.52000,1.52000
2010-12-31,437.10400,,437.10400,176.66600,-63.20600,,167.34100,-2.71800,164.62300,65.22700,99.39600,99.39600,98.16600,197.30100,167.34100,95.75400,95.75400,1.03000,1.03000
2009-12-31,426.08200,,426.08200,148.28400,-72.70100,,177.58500,-0.35500,177.23000,70.77900,106.45100,106.45100,106.45100,205.31000,177.58500,90.73300,90.73300,1.17000,1.17000
