,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,28819.70000,23291.00000,5528.69900,341.20000,726.30000,,1628.30000,3900.39800,-51.70000,3848.70000,837.10000,3011.60000,3011.60000,3011.60000,4690.59900,3900.39800,522.60000,523.40000,5.76000,5.75000
2021-12-31,23522.30000,19092.40000,4429.90000,324.10000,676.80000,,1970.30000,2459.60000,-63.30000,2396.30000,530.80000,1865.50000,1865.50000,1865.50000,3362.90000,2459.60000,521.70000,522.70000,3.58000,3.57000
2020-12-31,18728.50000,15072.70000,3655.80000,273.90000,581.40000,,1863.30000,1792.50000,-130.90000,1661.60000,360.40000,1301.20000,1301.20000,1301.20000,2841.50000,1792.50000,520.20000,521.20000,2.50000,2.50000
2019-12-31,25599.70000,20555.60000,5044.10000,326.60000,698.50000,,1823.30000,3220.80100,-121.60000,3099.20000,711.30000,2387.90000,2387.90000,2387.90000,4298.10100,3220.80100,520.35000,521.25000,4.58670,4.58000
2018-12-31,23495.70000,18925.00000,4570.69900,306.10000,644.70000,,1678.80000,2891.90000,-81.70000,2810.20000,615.10000,2195.10000,2195.10000,2195.10000,3946.00000,2891.90000,526.50000,527.70000,4.16670,4.16000
2017-12-31,19456.40000,15628.90000,3827.50000,264.70000,571.80000,,1564.00000,2263.50000,-90.20000,2173.30000,498.10000,1675.20000,1675.20000,1675.20000,3371.00000,2263.50000,527.85000,529.35000,3.17330,3.16670
2016-12-31,17033.30000,13533.60000,3499.70100,247.20000,542.80000,-833.00000,2258.20000,1241.50100,-111.10000,1130.40000,608.70000,521.70000,521.70000,521.70000,2234.60100,1241.50100,526.65000,527.70000,0.99330,0.98670
2015-12-31,19115.10000,15292.10000,3823.00000,239.80000,541.50000,,1365.00000,2458.00000,-120.90000,2337.10000,733.10000,1604.00000,1604.00000,1604.00000,3365.10000,2458.00000,531.90000,533.40000,3.01330,3.00670
2014-12-31,18997.00000,15481.60000,3515.40000,215.60000,561.40000,,1365.50000,2149.90000,-132.30000,2017.60000,658.80000,1358.80000,1358.80000,1358.80000,2782.40000,2149.90000,532.50000,534.15000,2.55330,2.54670
2013-12-31,17123.80000,13900.70000,3223.10100,251.40000,559.50000,,1382.60000,1840.50000,-145.50000,1695.00000,523.70000,1171.30000,1171.30000,1171.30000,2651.20000,1840.50000,531.30000,532.80000,2.20670,2.20000
2012-12-31,17050.50000,13908.30000,3142.20000,279.30000,571.60000,,1368.30000,1773.90000,-145.00000,1628.90000,517.30000,1111.60000,1111.60000,1111.60000,2474.80000,1773.90000,532.65000,533.70000,2.08670,2.08000
2011-12-31,16355.20000,13341.80000,3013.40000,288.20000,546.90000,,1311.30000,1702.10000,-195.20000,1506.90000,464.60000,1042.30000,1042.30000,1042.30000,2375.90000,1702.10000,544.95000,546.60000,1.91330,1.90670
2010-12-31,10292.90000,8198.80000,2094.10100,238.50000,481.50000,,1171.59900,922.50100,-262.20000,660.30000,202.70000,457.60000,457.60000,457.60000,1112.40100,922.50100,547.50000,549.30000,0.83330,0.83330
2009-12-31,8086.50000,6483.40000,1603.10000,199.20000,434.90000,66.00000,1024.20000,578.89990,-403.90000,175.00000,63.10000,111.90000,111.90000,111.90000,1230.60000,578.89990,545.70000,547.35000,0.20670,0.20670
