,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1375.21800,212.74100,1162.47700,148.34300,585.69100,783.79810,378.67900,10.89900,389.57800,108.18900,281.38900,281.38900,281.38900,471.20500,378.67900,57.92800,58.17500,4.86000,4.84000
2021-12-31,1055.52400,161.88600,893.63810,118.42600,485.83400,640.07100,253.56700,2.39500,255.96200,60.00200,195.96000,195.96000,195.96000,320.37300,253.56700,57.88500,58.19100,3.39000,3.37000
2020-12-31,841.43400,123.54600,717.88800,90.24400,413.91600,531.76500,186.12300,-0.18700,185.93600,42.48300,143.45300,143.45300,143.45300,237.96900,186.12300,57.62000,58.28500,2.49000,2.46000
2019-12-31,737.67100,109.74700,627.92400,73.08000,306.82000,401.70000,226.22400,-0.13700,226.08700,45.51100,180.57600,180.57600,180.57600,267.53000,226.22400,57.56100,58.39500,3.14000,3.09000
2018-12-31,566.33600,90.76300,475.57300,46.24700,240.48600,301.85800,173.71500,0.99600,174.71100,37.64600,137.06500,137.06500,137.06500,203.40400,173.71500,57.71100,58.58200,2.37000,2.34000
2017-12-31,433.04700,72.02800,361.01900,30.43000,191.07400,231.30900,129.71000,-1.97800,127.73200,4.24600,123.48600,123.48600,123.48600,148.77100,129.71000,57.83900,58.79000,2.13000,2.10000
2016-12-31,329.14100,54.06600,275.07500,20.96600,144.53500,173.33500,101.74000,-0.72800,101.01200,30.59100,70.42100,70.42100,70.42100,115.36100,101.74000,57.55000,58.96800,1.21000,1.19000
2015-12-31,224.65300,35.47300,189.18000,8.62700,140.38000,154.74500,34.43500,-0.91000,33.52500,12.58000,20.94500,20.94500,20.94500,44.01300,34.43500,56.49500,57.92000,0.37000,0.36000
2014-12-31,150.92900,27.31800,123.61100,4.32500,99.04800,107.91100,15.70000,-6.04400,9.65600,3.99300,5.66300,5.66300,5.66300,27.04600,15.70000,49.78400,51.85700,0.11000,0.11000
2013-12-31,107.60100,20.89100,86.71000,2.14600,71.41000,77.23800,9.47200,-8.07300,1.39900,0.79200,0.60700,0.60700,0.60100,15.21600,9.47200,45.47700,48.06200,0.01000,0.01000
2012-12-31,76.81000,16.32600,60.48400,1.63200,48.62700,54.35100,6.13300,-6.62300,-0.49000,-0.08400,-0.40600,-0.40600,-0.40300,11.81700,6.13300,44.77200,44.77200,-0.01000,-0.01000
2011-12-31,57.20600,13.27400,43.93200,1.22500,36.95100,42.47600,1.45600,-0.02600,1.43000,,1.43000,1.43000,1.43000,6.74200,1.45600,0.93580,0.96060,1.53000,1.49000
