,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-07-31,8562.00000,5935.00000,2627.00000,87.00000,1351.00000,-21.00000,1464.00000,1163.00000,-188.00000,975.00000,218.00000,757.00000,757.00000,,757.00000,1500.00000,1163.00000,301.00000,302.00000,2.51000,2.51000
2021-07-31,8476.00000,5665.00000,2811.00000,84.00000,1415.00000,254.00000,1266.00000,1545.00000,-209.00000,1336.00000,328.00000,1008.00000,1008.00000,-6.00000,1002.00000,1862.00000,1545.00000,303.00000,305.00000,3.31000,3.29000
2020-07-31,8691.00000,5692.00000,2999.00000,93.00000,1569.00000,-221.00000,1892.00000,1107.00000,-341.00000,766.00000,174.00000,592.00000,592.00000,1036.00000,1628.00000,1435.00000,1107.00000,302.00000,304.00000,5.39000,5.36000
2019-07-31,8107.00000,5414.00000,2693.00000,91.00000,1452.00000,-140.00000,1714.00000,979.00000,-354.00000,625.00000,151.00000,474.00000,474.00000,-263.00000,211.00000,1425.00000,979.00000,301.00000,302.00000,0.70000,0.70000
2018-07-31,6615.00000,4241.00000,2374.00000,91.00000,1291.00000,73.00000,1364.00000,1010.00000,-180.00000,830.00000,106.00000,724.00000,724.00000,-463.00000,261.00000,1446.00000,1010.00000,301.00000,302.00000,0.87000,0.86000
2017-07-31,5837.00000,3395.00000,2442.00000,93.00000,1123.00000,216.00000,1011.00000,1431.00000,-115.00000,1316.00000,392.00000,924.00000,924.00000,-37.00000,887.00000,1749.00000,1431.00000,305.00000,307.00000,2.91000,2.89000
2016-07-31,7961.00000,5033.00000,2928.00000,105.00000,1427.00000,-405.00000,1968.00000,960.00000,-111.00000,849.00000,286.00000,563.00000,563.00000,,563.00000,1268.00000,960.00000,309.00000,311.00000,1.82000,1.81000
2015-07-31,8082.00000,5300.00000,2782.00000,117.00000,1485.00000,-24.00000,1728.00000,1054.00000,-105.00000,949.00000,283.00000,666.00000,666.00000,,666.00000,1357.00000,1054.00000,312.00000,313.00000,2.13000,2.13000
2014-07-31,8268.00000,5297.00000,2971.00000,122.00000,1505.00000,-22.00000,1704.00000,1267.00000,-119.00000,1148.00000,374.00000,774.00000,774.00000,81.00000,866.00000,1572.00000,1267.00000,314.00000,316.00000,2.76000,2.74000
2013-07-31,8052.00000,5140.00000,2912.00000,128.00000,1624.00000,-29.00000,1832.00000,1080.00000,-125.00000,955.00000,275.00000,680.00000,680.00000,-231.00000,458.00000,1487.00000,1080.00000,314.00000,317.00000,1.46000,1.44000
2012-07-31,7175.00000,4365.00000,2810.00000,116.00000,1521.00000,-11.00000,1655.00000,1155.00000,-106.00000,1049.00000,325.00000,724.00000,724.00000,40.00000,774.00000,1417.00000,1155.00000,317.00000,319.00000,2.43000,2.41000
2011-07-31,7143.00000,4255.00000,2888.00000,120.00000,1486.00000,-10.00000,1676.00000,1212.00000,-112.00000,1100.00000,351.00000,749.00000,749.00000,53.00000,805.00000,1480.00000,1212.00000,326.00000,329.00000,2.44000,2.42000
2010-07-31,7676.00000,4526.00000,3150.00000,123.00000,1663.00000,-4.00000,1802.00000,1348.00000,-106.00000,1242.00000,398.00000,844.00000,844.00000,,830.00000,1599.00000,1348.00000,340.00000,343.00000,2.44000,2.42000
2009-07-31,7586.00000,4558.00000,3028.00000,114.00000,1668.00000,-61.00000,1843.00000,1185.00000,-106.00000,1079.00000,347.00000,732.00000,732.00000,4.00000,724.00000,1449.00000,1185.00000,352.00000,354.00000,2.06000,2.05000
