,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4537.15800,2888.55200,1648.60600,901.85400,21.17300,880.68100,767.92530,-195.09200,572.83300,120.57000,452.26300,452.26300,452.26300,853.82130,767.92530,35.72400,36.09400,12.66000,12.53000
2021-12-31,4357.37300,2669.13100,1688.24200,907.83400,,907.83400,780.40800,-154.70300,625.70500,115.23800,510.46700,510.46700,510.46700,860.84000,780.40800,37.19800,37.69100,13.72000,13.54000
2020-12-31,4117.41100,2522.91800,1594.49300,868.85100,,868.85100,725.64210,-170.51200,555.13000,63.83400,491.29600,491.29600,491.29600,796.20610,725.64210,38.97400,39.64100,12.61000,12.39000
2019-12-31,3618.77400,2216.27500,1402.49900,773.09200,,773.09200,629.40700,-146.77000,482.63700,81.92800,400.70900,400.70900,400.70900,694.08500,629.40700,40.76600,41.92300,9.83000,9.56000
2018-12-31,3432.86700,2130.18800,1302.67900,730.99000,,730.99000,571.68900,-143.01100,428.67800,66.70600,361.97200,361.97200,361.97200,633.38700,571.68900,41.85600,43.33100,8.65000,8.35000
2017-12-31,2787.97900,1921.98800,865.99100,344.75900,,344.75900,521.23190,-121.07900,400.15300,122.24800,277.90500,277.90500,277.90500,576.57690,521.23190,45.95500,47.67800,6.05000,5.83000
2016-12-31,2472.62800,1704.93700,767.69090,313.64900,,313.64900,454.04200,-109.38400,344.65800,129.98000,214.67800,214.67800,214.67800,498.60000,454.04200,48.64700,49.92400,4.41000,4.30000
2015-12-31,2216.52800,1533.39700,683.13110,277.69200,,277.69200,405.43910,-99.22400,306.21500,113.42600,192.78900,192.78900,192.78900,450.26610,405.43910,53.82900,55.53300,3.58000,3.47000
2014-12-31,1993.83300,1399.06700,594.76600,249.40500,,249.40500,345.36100,-86.73800,258.62300,96.03600,162.58700,162.58700,162.58700,386.89500,345.36100,54.91800,56.93100,2.96000,2.86000
2013-12-31,1802.22300,1253.24900,548.97400,235.16300,,235.16300,313.81100,-88.71200,225.09900,82.11400,142.98500,142.98500,142.98500,345.68800,313.81100,55.34600,57.72100,2.58000,2.48000
2012-12-31,1678.43900,1177.10100,501.33800,219.00700,,219.00700,282.33110,-101.14400,181.18700,68.79500,112.39200,112.39200,112.39200,320.09810,282.33110,56.42000,58.99700,1.99000,1.91000
2011-12-31,1652.19300,1181.67700,470.51600,211.37100,,211.37100,259.14500,-91.33900,167.80600,62.44500,105.36100,105.36100,105.36100,289.37700,259.14500,58.91800,61.65400,1.79000,1.71000
2010-12-31,1570.89400,1132.30500,438.58900,210.88700,,210.88700,227.70200,-88.75700,138.94500,51.02800,87.91700,87.91700,87.91700,259.59100,227.70200,58.46800,60.81600,1.50000,1.45000
2009-12-31,1404.05700,1017.08100,386.97600,197.46700,,197.46700,189.50900,-53.98700,135.52200,55.77800,79.74400,79.74400,79.74400,223.19400,189.50900,57.40900,57.82800,1.39000,1.38000
