,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-06-30,1105.59900,349.10300,756.49600,87.14000,372.76600,459.90600,296.59000,4.79600,301.38600,38.28700,263.09900,263.09900,272.05100,397.65900,296.59000,156.87600,164.11600,1.73250,1.65750
2021-06-30,931.03200,298.18200,632.85000,70.60300,324.95100,395.55400,237.29600,-89.12100,148.17500,8.59000,139.58500,139.58500,140.41000,325.04300,237.29600,154.98800,161.93200,0.90500,0.86750
2020-06-30,738.69100,255.49700,483.19400,65.19200,260.58300,325.77500,157.41900,119.05800,276.47700,47.18100,229.29600,229.29600,229.29600,240.15600,157.41900,152.80400,157.60400,1.50000,1.45500
2019-06-30,714.00600,240.51500,473.49100,62.41300,264.35900,326.77200,146.71900,-34.70400,112.01500,15.94300,96.07200,96.07200,96.07200,224.89000,146.71900,151.12400,155.56800,0.63500,0.61750
2018-06-30,642.99300,210.85000,432.14300,55.32900,240.63600,295.96500,136.17800,-10.22600,125.95200,-0.19800,126.15000,126.15000,126.15000,200.64100,136.17800,149.90400,152.22000,0.84000,0.82750
2017-06-30,563.00300,188.46200,374.54100,53.51400,200.44300,253.95700,120.58400,-8.62300,111.96100,35.87500,76.08600,76.08600,76.08600,180.62000,120.58400,149.25200,150.00000,0.51000,0.50750
2016-06-30,499.02300,162.36400,336.65900,45.18700,140.87900,186.06600,150.59300,-3.11200,147.48100,43.00500,104.47600,104.47600,104.47600,193.35700,150.59300,148.77600,149.30400,0.70250,0.70000
2015-06-30,452.24600,144.96900,307.27700,40.85300,119.40100,160.25400,147.02300,7.13900,154.16200,46.42700,107.73500,107.73500,107.73500,184.24900,147.02300,148.38400,148.92400,0.72500,0.72250
2014-06-30,357.76300,106.35200,251.41100,30.94500,60.71600,91.66100,159.75000,1.64200,161.39200,50.44400,110.94800,110.94800,110.94800,178.92500,159.75000,147.56000,148.02000,0.75250,0.75000
2013-06-30,310.57500,79.46500,231.11000,29.25700,43.38400,72.64100,158.46900,2.19300,160.66200,48.10100,112.56100,112.56100,112.56100,170.79000,158.46900,147.34400,147.60000,0.76500,0.76250
2012-06-30,314.56000,78.75600,235.80400,27.91200,41.68300,69.59500,166.20900,-4.01400,162.19500,49.86400,112.33100,112.33100,112.33100,178.67600,166.20900,147.75600,148.02400,0.76000,0.76000
2011-06-30,289.96200,65.02500,224.93700,25.98500,35.89700,61.88200,163.05500,1.92600,164.98100,52.67900,112.30200,112.30200,112.30200,171.75500,163.05500,148.39200,148.68800,0.75750,0.75500
2010-06-30,269.04700,54.89800,214.14900,25.12100,32.70000,57.82100,156.32800,0.11800,156.44600,46.67000,109.77600,109.77600,109.77600,164.45800,156.32800,149.02000,149.38800,0.73750,0.73500
2009-06-30,263.95600,55.92300,208.03300,23.56400,33.68900,57.25300,150.78000,4.58300,155.36300,50.12100,105.24200,105.24200,105.24200,158.54600,150.78000,151.20800,151.60000,0.69500,0.69500
