,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3394.63500,206.99700,3187.63800,1585.93600,1002.14000,-20.12200,2608.19800,579.43990,-50.32400,529.11600,188.45600,340.66000,340.66000,340.66000,647.29490,579.43990,222.00400,223.95800,1.53000,1.52000
2021-12-31,2986.26700,150.99100,2835.27600,1458.17900,739.56000,-51.76000,2249.49900,585.77710,-15.33300,570.44400,-378.13700,948.58090,948.58100,948.58100,643.62110,585.77710,220.42800,222.07400,4.30000,4.27000
2020-12-31,2666.70200,131.32800,2535.37400,2215.94200,516.92200,-66.18600,2799.05000,-263.67600,31.45800,-232.21800,63.47900,-295.69700,-295.69700,-295.69700,-211.86900,-263.67600,218.07300,218.07300,-1.36000,-1.36000
2019-12-31,2158.75900,114.24900,2044.51000,1154.11100,468.71100,-19.68200,1642.50400,402.00600,84.78500,486.79100,39.88500,446.90600,446.90600,446.90600,456.53900,402.00600,214.91300,217.65700,2.08000,2.05000
2018-12-31,1881.88300,94.12300,1787.76000,1197.95700,434.40700,-26.17300,1658.53700,129.22300,-13.87600,115.34700,5.85400,109.49300,109.49300,109.49300,184.19200,129.22300,212.38300,215.63500,0.52000,0.51000
2017-12-31,1536.21600,79.47900,1456.73700,1326.13400,366.28600,-7.70400,1700.12400,-243.38710,-68.90300,-312.29000,0.85200,-313.14200,-313.14200,-313.14200,-191.20910,-243.38710,204.58000,204.58000,-1.53000,-1.53000
2016-12-31,1105.71900,58.18700,1047.53200,581.86100,303.25100,-17.42200,902.53410,144.99790,-37.59400,107.40400,3.18200,104.22200,104.22200,104.22200,203.42290,144.99790,187.87300,194.12500,0.55000,0.54000
2015-12-31,753.75100,26.97200,726.77900,479.51400,196.61400,,676.12800,50.65090,-43.09500,7.55600,1.02500,6.53100,6.53100,6.53100,95.53390,50.65090,179.60100,187.30200,0.04000,0.03000
2014-12-31,511.49500,3.00400,508.49100,347.52300,165.77200,,513.29500,-4.80400,-43.74300,-48.54700,-0.06600,-48.48100,-48.48100,-48.48100,36.60900,-4.80400,167.94700,167.94700,-0.29000,-0.29000
2013-12-31,354.94700,0.63000,354.31700,260.43600,109.98300,,370.41900,-16.10200,-66.74600,-82.84800,0.29900,-83.14700,-83.14700,-83.14700,13.10500,-16.10200,148.40300,148.40300,-0.56000,-0.56000
2012-12-31,297.05900,0.15700,296.90200,210.39100,85.36300,,295.75400,1.14800,-45.29400,-44.14600,0.17400,-44.32000,-44.32000,-44.32000,31.12700,1.14800,129.74700,129.74700,-0.34000,-0.34000
2011-12-31,94.45500,,94.45500,178.70700,58.21900,-0.71200,,-143.18300,-43.35700,-186.54000,,-186.54000,-186.54000,-186.54000,-116.19300,-143.18300,125.36200,125.36200,-1.49000,-1.49000
2010-12-31,169.87800,,169.87800,123.88000,32.32800,0.37900,,14.04900,-45.89500,-31.84600,0.00000,-31.84600,-31.84600,-31.84600,38.53400,14.04900,121.62800,121.62800,-0.26000,-0.26000
2009-12-31,9.26500,,9.26500,119.44200,27.58000,-2.01100,,-139.76800,-72.10200,-211.87000,,-211.87000,-211.87000,-211.87000,-123.07800,-139.76800,102.94300,102.94300,-2.06000,-2.06000
