,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,31543.00000,27446.00000,4097.00000,,1228.00000,-165.00000,2079.00000,2018.00000,-355.00000,1663.00000,442.00000,1221.00000,1221.00000,,1221.00000,2970.00000,2018.00000,236.00000,236.00000,5.17000,5.17000
2021-12-31,26989.00000,20482.00000,6507.00000,,1293.00000,-995.00000,3166.00000,3341.00000,-482.00000,2859.00000,672.00000,2187.00000,2187.00000,,2187.00000,4373.00000,3341.00000,245.00000,245.00000,8.93000,8.93000
2020-12-31,9093.00000,6540.00000,2553.00000,,810.00000,-180.00000,1448.00000,1105.00000,-344.00000,761.00000,251.00000,510.00000,510.00000,,510.00000,1779.00000,1105.00000,245.00000,246.00000,2.08000,2.07000
2019-12-31,9821.00000,7303.00000,2518.00000,,760.00000,-93.00000,1228.00000,1290.00000,-504.00000,786.00000,-3334.00000,4120.00000,4120.00000,321.00000,4438.00000,1884.00000,1290.00000,262.00000,264.00000,16.94000,16.81000
2018-12-31,9478.00000,7108.00000,2370.00000,11.00000,799.00000,-157.00000,1388.00000,982.00000,-515.00000,467.00000,7.00000,460.00000,460.00000,-192.00000,268.00000,1614.00000,982.00000,304.00000,308.00000,0.88000,0.87000
2017-12-31,9074.00000,6886.00000,2188.00000,22.00000,836.00000,-1431.00000,2929.00000,-741.00000,-648.00000,-1389.00000,-44.00000,-1345.00000,-1345.00000,-992.00000,-2153.00000,68.00000,-741.00000,317.00000,317.00000,-6.79000,-6.79000
2016-12-31,8915.00000,6676.00000,2239.00000,48.00000,1032.00000,-370.00000,2206.00000,33.00000,-964.00000,-931.00000,25.00000,-956.00000,-956.00000,65.00000,-701.00000,965.00000,33.00000,316.00000,316.00000,-2.22000,-2.22000
2015-12-31,12328.00000,9000.00000,3328.00000,154.00000,1228.00000,-4646.00000,7379.00000,-4051.00000,-935.00000,-4986.00000,1345.00000,-6331.00000,-6331.00000,-105.00000,-6402.00000,-2418.00000,-4051.00000,329.00000,329.00000,-19.46000,-19.46000
2014-12-31,15868.00000,11808.00000,4060.00000,88.00000,1016.00000,-78.00000,2789.00000,1271.00000,-1136.00000,135.00000,3.00000,132.00000,132.00000,,78.00000,2959.00000,1271.00000,334.00000,339.00000,0.23000,0.23000
2013-12-31,11295.00000,8130.00000,3165.00000,84.00000,895.00000,-459.00000,2822.00000,343.00000,-977.00000,-634.00000,-282.00000,-352.00000,-352.00000,,-395.00000,1674.00000,343.00000,323.00000,323.00000,-1.22000,-1.22000
2012-12-31,8422.00000,6140.00000,2282.00000,68.00000,807.00000,,1932.00000,350.00000,-362.00000,-12.00000,-327.00000,315.00000,315.00000,,286.00000,1557.00000,350.00000,232.00000,234.00000,1.23000,1.22000
2011-12-31,9079.00000,6745.00000,2334.00000,57.00000,586.00000,-160.00000,1699.00000,635.00000,-1281.00000,-646.00000,-843.00000,197.00000,197.00000,,188.00000,1797.00000,635.00000,240.00000,241.00000,0.78000,0.78000
2010-12-31,8849.00000,6073.00000,2776.00000,55.00000,598.00000,23.00000,1468.00000,1308.00000,-555.00000,753.00000,277.00000,476.00000,476.00000,,468.00000,2252.00000,1308.00000,252.00000,254.00000,1.86000,1.84000
2009-12-31,8952.00000,5323.00000,3629.00000,48.00000,550.00000,,1470.00000,2159.00000,-490.00000,1669.00000,728.00000,941.00000,941.00000,,909.00000,3236.00000,2159.00000,246.00000,271.00000,3.70000,3.44000
