,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-06-30,18793.00000,12919.00000,5874.00000,2323.00000,1117.00000,-43.00000,3483.00000,2391.00000,-268.00000,2123.00000,623.00000,1500.00000,1500.00000,1500.00000,3364.00000,2391.00000,312.00000,316.00000,4.81000,4.75000
2021-06-30,16922.00000,12401.00000,4521.00000,2243.00000,1105.00000,47.00000,3301.00000,1220.00000,-293.00000,927.00000,106.00000,821.00000,821.00000,821.00000,2472.00000,1220.00000,305.00000,309.00000,2.69000,2.66000
2020-06-30,16736.00000,12955.00000,3781.00000,2261.00000,1153.00000,-32.00000,3446.00000,335.00000,-381.00000,-46.00000,204.00000,-250.00000,-250.00000,-250.00000,1941.00000,335.00000,298.00000,298.00000,-0.84000,-0.84000
2019-06-30,16569.00000,12817.00000,3752.00000,2182.00000,1317.00000,-166.00000,3665.00000,87.00000,-374.00000,-287.00000,467.00000,-754.00000,-754.00000,-754.00000,1937.00000,87.00000,292.00000,292.00000,-2.58000,-2.58000
2018-06-30,20647.00000,12942.00000,7705.00000,2400.00000,1473.00000,-215.00000,4088.00000,3617.00000,-1532.00000,2085.00000,1410.00000,675.00000,675.00000,675.00000,5894.00000,3617.00000,297.00000,307.00000,2.27000,2.20000
2017-06-30,19093.00000,13021.00000,6072.00000,2441.00000,1445.00000,-232.00000,4118.00000,1954.00000,-1185.00000,769.00000,372.00000,397.00000,397.00000,397.00000,4367.00000,1954.00000,288.00000,296.00000,1.38000,1.34000
2016-06-30,12994.00000,9559.00000,3435.00000,1627.00000,997.00000,-345.00000,2969.00000,466.00000,-313.00000,153.00000,-89.00000,242.00000,242.00000,242.00000,1659.00000,466.00000,239.00000,242.00000,1.01000,1.00000
2015-06-30,14572.00000,10351.00000,4221.00000,1646.00000,788.00000,-176.00000,2610.00000,1611.00000,-34.00000,1577.00000,112.00000,1465.00000,1465.00000,1465.00000,2725.00000,1611.00000,232.00000,237.00000,6.31000,6.18000
2014-06-30,15130.00000,10770.00000,4360.00000,1661.00000,813.00000,-95.00000,2569.00000,1791.00000,-39.00000,1752.00000,135.00000,1617.00000,1617.00000,1617.00000,3035.00000,1791.00000,235.00000,242.00000,6.88000,6.68000
2013-06-30,15351.00000,10988.00000,4363.00000,1572.00000,706.00000,-819.00000,3097.00000,1266.00000,-44.00000,1222.00000,242.00000,980.00000,980.00000,980.00000,2499.00000,1266.00000,241.00000,246.00000,4.07000,3.98000
2012-06-30,12478.00000,8840.00000,3638.00000,1055.00000,518.00000,-294.00000,1867.00000,1771.00000,-14.00000,1757.00000,145.00000,1612.00000,1612.00000,1612.00000,2596.00000,1771.00000,241.00000,245.00000,6.69000,6.58000
2011-06-30,9526.00000,7735.00000,1791.00000,703.00000,282.00000,-25.00000,1010.00000,781.00000,-1.00000,780.00000,54.00000,726.00000,726.00000,726.00000,1383.00000,781.00000,231.00000,235.00000,3.14000,3.09000
2010-06-30,9850.00000,7449.00000,2401.00000,611.00000,265.00000,0.00000,876.00000,1525.00000,-5.00000,1520.00000,138.00000,1382.00000,1382.00000,1382.00000,2035.00000,1525.00000,228.00000,233.00000,6.06000,5.93000
2009-06-30,7453.00000,6116.00000,1337.00000,509.00000,201.00000,,818.00000,519.00000,-18.00000,501.00000,31.00000,470.00000,470.00000,470.00000,998.00000,519.00000,222.00000,226.00000,2.12000,2.08000
