,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,5825.70000,2462.30000,3363.40000,401.50000,1956.60000,-17.90000,2376.00000,987.40040,-113.90000,873.50000,118.30000,755.20000,755.20000,,755.20000,1453.00000,987.40040,356.40000,360.80000,2.12000,2.10000
2021-12-31,5254.70000,2247.60000,3007.10000,354.80000,1839.50000,0.00000,2194.30000,812.79980,-135.30000,677.50000,63.30000,614.20000,614.20000,-5.80000,573.90000,1208.30000,812.79980,349.00000,352.30000,1.64000,1.63000
2020-12-31,4634.40000,2025.90000,2608.50000,320.70000,1748.40000,0.00000,2069.10000,539.39990,968.29990,1507.70000,55.50000,1452.20000,1452.20000,161.10000,1544.30000,923.39990,539.39990,337.40000,359.00000,4.58000,4.49000
2019-12-31,4563.90000,2080.70000,2483.20000,320.30000,1719.00000,,2039.30000,443.89990,-107.20000,336.70000,68.60000,268.10000,268.10000,470.80000,669.90000,785.39990,443.89990,335.80000,340.00000,1.99000,1.97000
2018-12-31,3800.40000,1614.20000,2186.20000,278.10000,1262.80000,,1540.90000,645.29980,-79.50000,565.80000,75.60000,490.20000,490.20000,2423.60000,2878.90000,820.09980,645.29980,345.50000,350.70000,8.33000,8.21000
2017-12-31,5756.10000,2834.70000,2921.40000,369.30000,1409.10000,,1778.40000,1143.00000,-69.40000,1073.60000,189.30000,884.30000,884.30000,160.20000,1044.50000,1303.60000,1143.00000,347.50000,352.60000,3.01000,2.96000
2016-12-31,5378.20000,2692.70000,2685.50000,351.00000,1272.80000,,1623.80000,1061.70000,-51.20000,1010.50000,270.30000,740.20000,740.20000,132.10000,872.30000,1227.40000,1061.70000,345.70000,347.30000,2.52000,2.51000
2015-12-31,6178.80000,3178.80000,3000.00000,377.70000,1352.60000,,1730.30000,1269.70000,,1269.70000,405.90000,863.79990,863.79990,,863.80000,1458.60000,1269.70000,345.20000,345.20000,2.50000,2.50000
2014-12-31,6337.20000,3288.00000,3049.20000,387.60000,1416.30000,,1803.90000,1245.30000,33.90000,1279.20000,395.80000,883.40000,883.40000,,883.40000,1423.30000,1245.30000,345.20000,345.20000,2.56000,2.56000
2013-12-31,5961.90000,3097.90000,2864.00000,378.30000,1342.50000,,1720.80000,1143.20000,,1143.20000,312.30000,830.90000,830.90000,,830.90000,1302.90000,1143.20000,,,,0.00000
2012-12-31,5785.30000,3022.30000,2763.00000,352.70000,1282.50000,,1635.20000,1127.80000,,1127.80000,364.10000,763.70010,763.70010,,763.70000,1272.80000,1127.80000,,,,0.00000
