,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,109120.00000,82229.00000,26891.00000,20658.00000,,23043.00000,3848.00000,-430.00000,3418.00000,638.00000,2780.00000,2780.00000,,2780.00000,6548.00000,3848.00000,462.10000,464.70000,6.02000,5.98000
2022-01-31,106005.00000,74963.00000,31042.00000,19752.00000,,22096.00000,8946.00000,-39.00000,8907.00000,1961.00000,6946.00000,6946.00000,,6946.00000,11588.00000,8946.00000,488.10000,492.70000,14.23000,14.10000
2021-01-31,93561.00000,66177.00000,27384.00000,18615.00000,,20845.00000,6539.00000,-993.00000,5546.00000,1178.00000,4368.00000,4368.00000,,4368.00000,9024.00000,6539.00000,500.60000,505.40000,8.72000,8.64000
2020-01-31,78112.00000,54864.00000,23248.00000,16233.00000,,18590.00000,4658.00000,-468.00000,4190.00000,921.00000,3269.00000,3269.00000,12.00000,3281.00000,7262.00000,4658.00000,510.90000,515.60000,6.42000,6.36000
2019-01-31,75356.00000,53299.00000,22057.00000,15723.00000,,17947.00000,4110.00000,-434.00000,3676.00000,746.00000,2930.00000,2930.00000,7.00000,2937.00000,6584.00000,4110.00000,528.60000,533.20000,5.55000,5.51000
2018-01-31,72714.00000,51125.00000,21589.00000,15140.00000,,17365.00000,4224.00000,-594.00000,3630.00000,722.00000,2908.00000,2908.00000,6.00000,2914.00000,6700.00000,4224.00000,546.80000,550.30000,5.32000,5.29000
2017-01-31,70271.00000,49145.00000,21126.00000,14217.00000,,16262.00000,4864.00000,-903.00000,3961.00000,1295.00000,2666.00000,2666.00000,68.00000,2734.00000,7182.00000,4864.00000,577.60000,582.50000,4.73000,4.69000
2016-01-31,73785.00000,52241.00000,21544.00000,14665.00000,620.00000,16014.00000,5530.00000,-607.00000,4923.00000,1602.00000,3321.00000,3321.00000,42.00000,3363.00000,7743.00000,5530.00000,627.70000,632.90000,5.35000,5.31000
2015-01-31,72618.00000,51278.00000,21340.00000,14676.00000,,16805.00000,4535.00000,-882.00000,3653.00000,1204.00000,2449.00000,2449.00000,-4085.00000,-1636.00000,6664.00000,4535.00000,634.70000,640.10000,-2.58000,-2.56000
2014-01-31,71279.00000,50039.00000,21240.00000,14465.00000,391.00000,16070.00000,5170.00000,-1049.00000,4121.00000,1427.00000,2694.00000,2694.00000,-723.00000,1971.00000,7166.00000,5170.00000,635.10000,641.80000,3.10000,3.07000
2013-01-31,73301.00000,51035.00000,22266.00000,14643.00000,,16687.00000,5579.00000,-523.00000,5056.00000,1741.00000,3315.00000,3315.00000,-316.00000,2999.00000,7623.00000,5579.00000,656.70000,663.30000,4.57000,4.52000
2012-01-31,69865.00000,48306.00000,21559.00000,14106.00000,,16237.00000,5322.00000,-866.00000,4456.00000,1527.00000,2929.00000,2929.00000,,2929.00000,7453.00000,5322.00000,679.10000,683.90000,4.31000,4.28000
2011-01-31,67390.00000,46585.00000,20805.00000,13469.00000,,15553.00000,5252.00000,-757.00000,4495.00000,1575.00000,2920.00000,2920.00000,,2920.00000,7336.00000,5252.00000,723.60000,729.40000,4.03000,4.00000
2010-01-31,65357.00000,45583.00000,19774.00000,13078.00000,,15101.00000,4673.00000,-801.00000,3872.00000,1384.00000,2488.00000,2488.00000,,2488.00000,6696.00000,4673.00000,752.00000,754.80000,3.31000,3.30000
2009-01-31,64948.00000,45766.00000,19182.00000,12954.00000,,14780.00000,4402.00000,-866.00000,3536.00000,1322.00000,2214.00000,2214.00000,,2214.00000,6228.00000,4402.00000,770.40000,773.60000,2.87000,2.86000
