,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3561.71800,371.62300,3190.09500,1251.54400,846.34000,,2116.40900,1073.68600,-28.32300,1045.36300,196.41100,848.95200,848.95200,848.95200,1206.90800,1073.68600,271.19800,275.01100,3.13000,3.09000
2021-12-31,2988.24400,307.00600,2681.23800,1134.27700,749.28000,,1902.14900,779.08890,-10.65400,768.43500,72.48000,695.95500,695.95500,695.95500,922.61580,779.08890,273.50400,278.85800,2.54000,2.50000
2020-12-31,2682.89100,305.49800,2377.39300,1033.73200,670.88500,,1731.84100,645.55210,-12.80400,632.74800,42.10400,590.64400,590.64400,590.64400,792.25810,645.55210,273.72800,279.64100,2.16000,2.11000
2019-12-31,2336.31900,266.35700,2069.96200,935.93800,621.47900,,1578.16600,491.79610,-12.82800,478.96800,-510.01100,988.97900,988.97900,988.97900,615.58610,491.79610,273.23900,280.51500,3.62000,3.53000
2018-12-31,2138.02200,258.74700,1879.27500,884.81600,573.07500,,1483.06600,396.20910,-19.81900,376.39000,30.61300,345.77700,345.77700,345.77700,516.12610,396.20910,273.72900,281.14400,1.26000,1.23000
2017-12-31,1943.03200,237.39000,1705.64200,804.22300,553.34200,,1381.68700,323.95500,-8.90900,315.04600,110.94500,204.10100,204.10100,204.10100,440.68990,323.95500,272.09700,280.22100,0.75000,0.73000
2016-12-31,1816.08300,256.49200,1559.59100,735.34000,520.30000,,1314.69000,244.90100,-7.74800,237.15300,34.06700,203.08600,203.08600,203.08600,365.55800,244.90100,284.50200,291.25600,0.71000,0.70000
2015-12-31,1702.09100,238.45300,1463.63800,637.56700,512.41400,,1178.20800,285.42990,-17.83400,267.59600,15.17900,252.41700,252.41700,252.41700,412.99690,285.42990,288.01800,312.30200,0.88000,0.81000
2014-12-31,1580.93200,223.70600,1357.22600,603.00600,513.30700,,1150.58200,206.64400,-25.64200,181.00200,22.10400,158.89800,158.89800,158.89800,342.80700,206.64400,283.34900,306.77500,0.56000,0.52000
2013-12-31,1460.11600,200.20100,1259.91500,534.02200,499.47100,,1070.90800,189.00700,-30.01100,158.99600,-5.24700,164.24300,164.24300,164.24300,312.69900,189.00700,277.79600,294.56400,0.59000,0.56000
2012-12-31,1326.42400,191.12300,1135.30100,454.08500,454.35400,,923.62900,211.67200,-23.40100,188.27100,-251.67700,439.94800,439.94800,439.94800,324.40200,211.67200,270.47900,280.66700,1.63000,1.57000
2011-12-31,1149.83500,195.15600,954.67900,400.74500,416.66100,,834.30200,120.37700,-24.95100,95.42600,23.19700,72.22900,72.22900,72.22900,241.29100,120.37700,263.89200,270.81600,0.27000,0.27000
2010-12-31,935.95400,156.44300,779.51100,376.41300,391.95200,-15.80000,808.47700,-28.96600,-33.80200,-62.76800,-189.30600,126.53800,126.53800,126.53800,84.72100,-28.96600,260.78700,265.87100,0.49000,0.48000
2009-12-31,852.63200,169.24300,683.38900,354.70300,409.48100,,806.98000,-123.59090,-29.91400,-153.50500,-3.63400,-149.87100,-149.87100,-149.87100,-9.53990,-123.59090,257.78200,257.78200,-0.58000,-0.58000
